32,2957716323.620326,2940201687.5475025,3016628728.1444316,3021208054.6864185,3013790282.2384562,3024868961.704768,3012082562.058437,3080392113.1864095,3102804894.8230343,3027280293.496642,3076728030.8699107,3101930386.60717,3099513717.65239,3036603240.2660213,2987134477.4002967,3004253828.431398,3060763309.5506434,3052423535.436439,3054920319.7449903,3012268032.9142704,3033160896.5193515,3051469594.7568398,3155222845.3719673,3130186475.6876483,3103290781.2591004,3000835382.1969433,3051739733.2852306,3058432262.18422,3105741750.8586392,3019784903.434166
33,2998161377.797607,3017757184.152768,3007581873.634677,3052454097.2935696,3027268205.047015,3059963868.804568,3027302089.579041,2976602467.769628,3068711805.990979,3028028152.209131,3037453333.2210655,3064888924.800833,3027052966.8354745,3079163008.081432,3129307968.2044024,3113701118.8578053,3120742310.1316056,3065348693.337711,2960104351.5756316,3083388440.5294695,3101687261.527083,3085888316.710601,3023464215.8986526,3021162320.8344707,3090501923.3125386,3061763097.7787247,3086129776.724465,3059178108.8639536,3095818951.165939,3104882524.7605352
34,3007793402.647204,3065006011.4868646,3046247089.329159,2984997490.758534,3046735314.024778,3013596634.378053,3048105624.2665467,3108023324.6173625,3040346476.0579367,3022499012.158576,3073599117.983446,3094529883.9902534,3111569437.2307296,3035401196.1810145,3120723762.0890894,3058171229.944466,3065103794.5345845,3045898882.0239754,3159657819.283879,3178466438.1369524,3116533358.3902307,3102377948.668472,3106821028.6691027,3107259221.212847,3023465978.629325,3047034199.2752867,3058632988.9865746,3158005694.61556,3159983967.642289,3129937293.2690077
35,2925547233.798948,3035009824.2617655,3060344619.7740555,2988826262.106456,3012677912.6923327,3009968041.940667,3021723022.7494435,3015001923.256897,2993283277.5132294,3031684272.236023,3048322779.0379806,3049801975.00819,3067239104.018263,3145332307.4142494,3069736001.2723765,2984743094.0715923,3091502148.4988217,3080146349.680797,2984767768.2610464,2977012010.605137,3002187423.7222533,3056593445.474535,3023805466.7777514,2986559654.26434,3079409318.4764767,3109635417.7231236,3177645460.167211,3198245402.652249,3017216599.1576967,2996791669.488876
36,3109175948.0125957,3068943521.415103,3071396285.2270937,3067871671.4029355,3092475100.7916517,3135364461.681749,3079648448.6672173,2976447834.8060493,2949726724.2882996,2995204534.9460363,3123927996.5722084,3087673262.5742807,3028006333.7743316,2986202381.937251,2987789140.976933,2937131050.5446568,2960574242.3382545,2888491799.5252476,2920019247.812152,2993995625.437332,2973500687.8350015,3010682096.3722453,3027564720.527774,3059568273.5983863,3085111489.550874,3132380450.420855,3088505781.446471,3063078571.9137135,3064009200.920002,3049035830.2738647
37,3010131862.6406536,3049482421.1074576,2900006316.165628,2896211153.4653544,3006251042.288737,2947320224.388178,2997024186.183542,2967098947.279022,2956168065.4065566,3046948045.8290405,3043756143.391452,3055625153.753121,3038030709.6551065,3119669735.9080796,3111131232.5619597,3142845580.777151,2997490615.108996,3046199079.4167986,3122956463.339846,3098536491.2591434,3141662511.089876,3176963555.754246,3153856864.8424373,3185329266.0316257,3175985931.1523724,3144585058.9731717,3180632292.611228,3093160454.9986515,3139202239.1564937,3126220990.206753
38,2960018960.6861424,2947756485.819206,2983199641.659267,3008063584.9153275,2989136140.2339973,2994360666.7870083,2948084643.0180273,3038808141.549707,3041955839.0495005,2985810785.073449,2962835738.8046107,2953500327.5778832,3025087048.051468,3025910766.3137026,3110140003.408338,3085494936.538535,3118724079.357073,3126642832.718373,3118944279.6224766,3068350929.9710593,3137149582.7652774,3065869129.612656,3142869879.94575,3168863947.2205253,3132250356.4837017,3100123471.581463,3162691713.686486,3135866228.2831607,3056588412.298892,3071418928.3449426
39,2946993299.471469,3063132051.486797,3029856207.6067553,3056062971.112004,2976249478.6500554,2970824459.157601,3011493432.26203,3028184821.645836,2988491211.6652746,2961333747.1720786,2945186657.2431555,2992991007.820902,3028593442.3351765,2990933385.845578,3094346980.600851,3116009381.6275,3079317314.107252,3055988011.055172,3048041312.135224,2969368032.165207,2971201961.8189654,3086189124.9495845,3037224310.90069,3065694750.4148045,3107315759.8545,3143219070.8832912,3084883752.6832385,3098364517.4180317,3145077134.035609,3160341506.522358
40,2954098326.436509,2975318564.017549,2929703005.480158,2922168034.6553764,2894652792.7721477,2948425484.420157,2911644315.844864,2894021333.8136573,2960847928.8517776,2916769865.3059735,2984134565.059841,2947641660.0060663,2955721678.4175105,2966647849.6823606,2999362454.5988483,2965657844.0599256,2968896526.759511,2987993393.635754,2963835946.1201296,3059485207.3075266,3120481256.3975496,3037435742.4958873,2986403188.436555,3073463989.6561327,3025209782.7517977,3099424932.0203333,3070178376.7971225,3089630732.1584005,3171098142.4466166,3112597621.342554
41,2938475093.5186925,3004350389.520773,3006602581.0585756,2959521154.4369373,2875066676.1576114,2933783692.7982664,3079938395.9786587,3047651106.066216,2971266086.7522244,3004052805.8651824,3110666795.4421525,3042361683.0419245,3002351553.3000455,3049965604.9518156,3075536711.5915456,3100861512.433268,3126857548.91781,2992512158.689132,3030348151.308223,3023457824.751332,3053048701.082285,3044021523.7661567,2972294733.5221415,3034289558.1299934,3056713298.0816083,3042653203.5600295,3009040137.732138,3116962918.2904787,3073395016.849888,3162525502.759306
42,2996667485.06832,3020035229.1794343,3001095199.6493745,2955986134.1976466,2944984751.057694,2934890031.4670324,2940616413.214124,2942571132.4578853,2955218707.8852754,2899028069.493823,2903853339.230914,2905559645.589378,2907662916.04008,2934651684.217891,2954878461.613687,3070721004.185898,3076216895.609987,2995356268.4320416,3021004756.736138,3044105506.3612404,3071211028.748573,3091267323.2819576,2989739701.0987277,2980572799.839644,3061084153.394298,3164494136.332463,3171689768.24155,3054739749.729152,3102390496.788997,3098865697.716309
43,3028545672.262047,3116912986.4766397,3113227089.2780685,3069415378.150831,3053996942.054702,3025338927.4332323,2987000706.6787734,3072474576.606174,3008204652.7141232,2960689471.324648,2944819434.309811,2921014993.038134,3064915191.2547007,3012255676.1358833,3086554781.9350753,3039932548.6176057,2996377707.12875,3027667544.2809334,3069736783.8490806,3026855984.156612,3016538237.5422606,2987007600.8168144,3039199389.8183274,3107580936.9918237,3112175955.1865144,3124486554.2842593,3103074539.53511,3122560797.6767435,3143830006.067164,3120460572.7659125
44,2897485154.2586617,2876899753.186712,2925497447.8116465,2983782065.2020755,2913243263.713072,2919260965.8078218,2979210332.615069,2975012847.630948,3037426088.1556745,3051601851.8632307,2935912398.805295,2966813510.60477,3069157666.7026744,3065858830.1182656,3071786410.994602,3091713087.6754165,3022082262.471263,3092556265.6728997,3117824536.1430182,3045672232.8215013,3049782725.521135,3008390537.186852,3088088221.4938684,3109982216.0085773,3169889954.784698,3085050976.985293,3021111676.0108204,3086209548.832265,3057133491.5246634,3100884967.9957237
45,2897953197.866547,2986430963.0178776,2978381728.135949,2934229521.783089,2942944455.886026,2980270609.1563334,3049390419.907899,3054281241.5161066,2937568076.154299,3021332834.820879,3061722583.6484838,3040681344.687381,3109202795.2123156,3026448676.6221466,2953978670.830513,3030948561.8789706,3041706534.2682524,3140421755.6048574,3099078424.84727,3060631357.552114,2986300035.800655,2991393402.955982,3055961874.120832,3078728454.6899214,3158172694.132339,3108618958.705406,3119967697.7048626,3097031040.991009,3078054158.281423,3012837402.66586
46,2997688348.797673,3023506756.7817674,2967718243.546889,2916220941.3446407,3061618116.6497936,3117048620.515335,3055997193.786754,2986932325.756669,3002739933.9518404,3014776761.8076687,3010071070.5198307,3030905948.198365,3028828312.7854295,3052164981.4412203,3059614570.975802,3078058932.1460567,3042132902.1343427,3125792118.3597817,3104717451.2677064,3085774916.7737956,3173639325.5681443,3087036153.541821,3011889988.7864323,3048540137.7550664,3033204662.8889713,3074339248.1667304,3135430206.5536485,3189101272.392649,3077542494.2750006,3084459401.1185207
47,2868399131.2291517,2939294530.419106,3038787693.6737537,3096457142.747046,3105638293.6248865,3127942036.4285545,3142193545.29257,3092840520.049853,3046532129.8737698,2969724136.0548143,3028748889.207749,2964334188.246689,2967716923.434845,3103643223.095418,3064530481.9177837,3006639772.1518784,3011238878.856709,2972564202.654888,3004822926.44228,3054957617.341989,3091608427.4786935,3069335740.397577,3056177643.849273,2979740560.522853,3013378526.1960096,3013591749.384999,3056372323.3450847,3083600040.651622,3021640820.0764327,3040211391.3362904
48,3063150974.6952753,3015322547.2662706,3004126099.6213326,3092504806.7229342,3048991195.528403,3033654289.7686887,3011512249.971935,2998683701.8357997,3003567774.8125095,2971533763.7248254,3065169681.335357,3101397302.6954618,3017193058.524088,3034751379.9033256,3081003643.5637765,3099947525.4442563,3132050045.6492577,3138614625.23065,3102935563.1230345,3068032278.196185,3130547285.104147,3108551251.4136367,3081556352.5343294,3090380353.768282,3163186552.999904,3146441166.412546,3075625145.1803527,3095557215.317931,3060840768.5896916,3022523006.228992
49,2999625305.998991,2986968709.52294,2934581821.8023767,3010858606.3301973,3075462204.600336,3062878266.7969003,3100985051.472654,3116994370.276186,3098934281.386676,3115501631.041989,3151868583.0304604,3079647631.134293,3106159641.065056,3146690451.1093264,3164601478.049174,3219045703.42059,3179269111.8809514,3126681396.275524,3211012091.5465245,3223200042.238422,3239992336.938837,3122230889.5484686,3150573844.9541883,3123327344.5319552,3076936705.0516367,3059777502.3410416,3063411831.475279,3091064730.3237977,3035788590.641408,3000297125.0913215
50,3096834195.657916,2994364302.2528234,3009431332.321595,2998214398.5981984,2993961369.8030944,2947385892.489734,2953843241.9132853,2980621055.636389,2996019921.8279805,2992679354.1117005,2972608103.3325787,3047603116.2441,2974803822.558631,3033153831.971912,3049253327.9078784,3123533007.8559628,3124166009.9033775,3089543033.3713274,3124609621.9498253,3085928021.274621,3156843703.7028737,3175951357.9602284,3202647863.760625,3069907449.9913344,3095617508.600474,3114683154.7550454,3169830642.111114,3210535951.5523944,3224967020.666567,3200626984.1815743
51,2939687208.8291473,2914598381.9979196,2857661499.016031,2918402488.6100044,2968430013.9091053,2987125898.4882746,3049602826.520577,3046901522.6425037,2975344084.9627795,2917083426.8955045,2993953876.1340747,3025755549.7138867,2963896335.448402,2954190406.918254,2973443286.43806,2936198698.9639735,2972034630.218887,2954296315.1901994,3070971649.4863515,3011105688.032333,2985559584.9047956,3044928790.0494986,3074460085.278384,3063636369.847439,3025006785.8959107,3014616288.8643413,3014602595.5351443,3041093542.7715907,3134473660.1733475,3098816504.3058677
52,3063864791.1986694,2992067797.9181046,2994345210.787073,2914642647.3184495,2885167246.8341765,2976539279.2161536,3042804229.37788,3045324759.5721173,3030621015.4604225,3040199411.767721,3098910883.8163724,2996976010.96968,2950444630.169587,3115069313.965041,3102980872.28349,3128986504.702832,3068899127.5150847,2997772502.541288,3079151686.5243816,3061743724.5135937,2981329407.5807004,3096635015.057431,3042017519.0118856,3024655262.0424414,3023450939.3599057,3085870103.6528554,3086975895.5960684,3096654692.6177154,3106563875.756748,3134510920.3463254
