,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_d_c,param_eps,param_l_r,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
32,65.63482580184936,1.9004808409567557,0.12535333633422852,0.02154939071026653,0.0005,0.1,0.01,"{'d_c': 0.0005, 'eps': 0.1, 'l_r': 0.01}",-0.13267645507403866,-0.1259325557079778,-0.24100030386772253,-0.2381026825604716,-0.11998742534414666,-0.17153988451087146,0.055683761682711816,25
33,71.77864565849305,5.306335237532617,0.13579788208007812,0.019645916066916555,0.0005,0.1,0.05,"{'d_c': 0.0005, 'eps': 0.1, 'l_r': 0.05}",-0.16948629034211193,-0.12819951703711877,-0.2486109745819428,-0.23988878431903832,-0.13291772873855037,-0.1838206590037524,0.05144261567470372,52
34,77.39367532730103,6.078429339362514,0.11424093246459961,0.018192504030730382,0.0005,0.1,0.1,"{'d_c': 0.0005, 'eps': 0.1, 'l_r': 0.1}",-0.1502954822443375,-0.12638198639323817,-0.24402996670216112,-0.233180318903254,-0.1423826155728178,-0.17925407396316173,0.04918845046480579,45
35,72.42815041542053,5.102434212002358,0.12396678924560547,0.011995979504483618,0.0005,0.1,0.5,"{'d_c': 0.0005, 'eps': 0.1, 'l_r': 0.5}",-0.0956711584146035,-0.13559478764087726,-0.24522325285687527,-0.2370835439227365,-0.11569300698649364,-0.16585314996431724,0.06281799523796223,9
36,79.65627365112304,5.352210666011915,0.1356116771697998,0.03141346899561985,0.0001,1e-07,0.01,"{'d_c': 0.0001, 'eps': 1e-07, 'l_r': 0.01}",-0.1227647092936873,-0.1319547419014042,-0.2379444185131313,-0.2475655176769762,-0.13160547442429982,-0.17436697236189977,0.05601830994883477,37
37,71.31460289955139,5.727279913862617,0.11896910667419433,0.024576092606978135,0.0001,1e-07,0.05,"{'d_c': 0.0001, 'eps': 1e-07, 'l_r': 0.05}",-0.10897194800598452,-0.13259532493305065,-0.2259178118641847,-0.2441631347027125,-0.1283168948561736,-0.16799302287242118,0.05561986434384305,14
38,72.84913492202759,7.815648832498319,0.13993515968322753,0.019460400958103485,0.0001,1e-07,0.1,"{'d_c': 0.0001, 'eps': 1e-07, 'l_r': 0.1}",-0.10189401890996444,-0.14081774732439115,-0.2421029465444032,-0.2399869072636779,-0.13570469178162117,-0.17210126236481155,0.0578638440968863,30
39,74.67801895141602,6.265171172078382,0.1357410430908203,0.029675749819680054,0.0001,1e-07,0.5,"{'d_c': 0.0001, 'eps': 1e-07, 'l_r': 0.5}",-0.11987712594725995,-0.15678410181155014,-0.3067452378542389,-0.2375782487078742,-0.2175486529216724,-0.20770667344851912,0.06496914733066668,57
40,71.71969656944275,5.417934379775172,0.1348102569580078,0.03408086484191509,0.0001,0.0001,0.01,"{'d_c': 0.0001, 'eps': 0.0001, 'l_r': 0.01}",-0.11774652818888594,-0.13105793326215057,-0.2243752423788925,-0.24586461637399082,-0.12872245234494195,-0.16955335450977235,0.05415137183656939,19
41,72.02623176574707,5.237830420284445,0.1458601951599121,0.015057448219481863,0.0001,0.0001,0.05,"{'d_c': 0.0001, 'eps': 0.0001, 'l_r': 0.05}",-0.09571303761597026,-0.12610177068285594,-0.24267066028822598,-0.24358869923655635,-0.10514700772691778,-0.16264423511010526,0.06644893236264574,3
42,72.87411880493164,1.4395472213968692,0.14331407546997071,0.01788095444420146,0.0001,0.0001,0.1,"{'d_c': 0.0001, 'eps': 0.0001, 'l_r': 0.1}",-0.10352056268162727,-0.13263840426647455,-0.2580313722847926,-0.23169524537624,-0.1343636634230747,-0.17204984960644182,0.0610248626346341,29
43,77.15766167640686,4.340375346742466,0.12696399688720703,0.02157416983031526,0.0001,0.0001,0.5,"{'d_c': 0.0001, 'eps': 0.0001, 'l_r': 0.5}",-0.15002880692563406,-0.16798262686303633,-0.2784999736442572,-0.2863314869966511,-0.14010158608449866,-0.2045888961028155,0.06421858606579514,56
44,75.25760207176208,3.707475490426073,0.13017754554748534,0.014519192066436306,0.0001,0.1,0.01,"{'d_c': 0.0001, 'eps': 0.1, 'l_r': 0.01}",-0.11223007751334262,-0.13058436597459425,-0.2476883027681443,-0.24356970468765557,-0.13808686012393,-0.17443186221353335,0.058752313091339166,39
45,74.0431957244873,4.2019396866220236,0.1400080680847168,0.027487690805532625,0.0001,0.1,0.05,"{'d_c': 0.0001, 'eps': 0.1, 'l_r': 0.05}",-0.14861517735304258,-0.12165786669723556,-0.24500609389373998,-0.22546899327366723,-0.1461625217020815,-0.17738213058395336,0.04856488842714618,41
46,76.29783587455749,4.975106369617677,0.1315469741821289,0.02127951924822528,0.0001,0.1,0.1,"{'d_c': 0.0001, 'eps': 0.1, 'l_r': 0.1}",-0.091773784721892,-0.1266842351982903,-0.24596872014143245,-0.2249646386955555,-0.11012170882446363,-0.15990261751632678,0.06302948242362225,1
47,75.5611264705658,5.599977580528822,0.1215127944946289,0.011245426481636487,0.0001,0.1,0.5,"{'d_c': 0.0001, 'eps': 0.1, 'l_r': 0.5}",-0.09046372439733413,-0.1281732860627065,-0.2531385452632779,-0.22721506485229287,-0.1085155850618683,-0.16150124112749592,0.06584871032678029,2
48,73.20229806900025,7.558788786644673,0.13376460075378419,0.004025872495018032,0,1e-07,0.01,"{'d_c': 0, 'eps': 1e-07, 'l_r': 0.01}",-0.1421585050213279,-0.12093821020473809,-0.2557604910012512,-0.25481864759054107,-0.12660533185765913,-0.18005623713510346,0.06182027265068102,46
49,72.85268754959107,4.813644668692581,0.14247708320617675,0.03059383410071814,0,1e-07,0.05,"{'d_c': 0, 'eps': 1e-07, 'l_r': 0.05}",-0.14184153245983783,-0.1335937869939925,-0.2577361288545001,-0.2411457619823105,-0.12685820744088236,-0.18023508354630466,0.056947500354767,47
50,74.69584097862244,4.019698617733037,0.1309150218963623,0.013909608821178657,0,1e-07,0.1,"{'d_c': 0, 'eps': 1e-07, 'l_r': 0.1}",-0.13076571906942008,-0.1628437131535084,-0.23086372811842035,-0.23726912527588254,-0.13263037693767463,-0.1788745325109812,0.04652477178622647,44
51,72.93185195922851,0.8358178661696517,0.1509683609008789,0.01574305608890198,0,1e-07,0.5,"{'d_c': 0, 'eps': 1e-07, 'l_r': 0.5}",-0.18364986539531747,-0.32517521372903047,-0.3214733008410649,-0.4020554706786959,-0.211329901980337,-0.2887367505248891,0.08034382277737956,60
52,80.41878566741943,3.8877717682047557,0.14238247871398926,0.029689912024496234,0,0.0001,0.01,"{'d_c': 0, 'eps': 0.0001, 'l_r': 0.01}",-0.1029674210392522,-0.14751259795469213,-0.27332467111809244,-0.2402145537044751,-0.14759282236531418,-0.18232241323636522,0.06379340620498393,48
53,70.38418908119202,0.7908156642147259,0.12436122894287109,0.014783390188539646,0,0.0001,0.05,"{'d_c': 0, 'eps': 0.0001, 'l_r': 0.05}",-0.11785459443479684,-0.14197204429955396,-0.3244775233798954,-0.23316122757807156,-0.14980242271574556,-0.19345356248161266,0.0761773584260043,55
54,73.1500747680664,4.624624676279467,0.12328648567199707,0.01221168370082015,0,0.0001,0.1,"{'d_c': 0, 'eps': 0.0001, 'l_r': 0.1}",-0.13688096101338473,-0.17179345491576128,-0.2653331718819343,-0.29755216535677326,-0.17218755243513764,-0.20874946112059828,0.061571482801986446,58
55,78.2069459438324,5.074536231480079,0.12046713829040527,0.02028704276943895,0,0.0001,0.5,"{'d_c': 0, 'eps': 0.0001, 'l_r': 0.5}",-0.1741166012356131,-0.18327246424853885,-0.4049918951725796,-0.36474434479320006,-0.20200638241204363,-0.26582633757239504,0.09843843658968597,59
56,74.9083972454071,6.1639066541583585,0.145070219039917,0.018673956701909144,0,0.1,0.01,"{'d_c': 0, 'eps': 0.1, 'l_r': 0.01}",-0.11131323210743815,-0.13158292912168845,-0.25367357178994404,-0.2485006725801078,-0.11847318928936407,-0.1727087189777085,0.06434587275291176,34
57,74.49382066726685,6.579965989719254,0.13112421035766603,0.02590828533482652,0,0.1,0.05,"{'d_c': 0, 'eps': 0.1, 'l_r': 0.05}",-0.16512336926994498,-0.1436391930512077,-0.24116136778985361,-0.21592976057039123,-0.12719564712795176,-0.17860986756186986,0.04325209906969886,42
58,74.82191739082336,9.890955398258946,0.10410919189453124,0.013036894937260061,0,0.1,0.1,"{'d_c': 0, 'eps': 0.1, 'l_r': 0.1}",-0.1159219908314982,-0.11928996508420472,-0.2835688506365174,-0.22115463710942768,-0.1086822082609768,-0.16972353038452498,0.07038481207760007,20
59,44.852838850021364,7.186842220228395,0.07461977005004883,0.01205251591644236,0,0.1,0.5,"{'d_c': 0, 'eps': 0.1, 'l_r': 0.5}",-0.10845952766475558,-0.1430572626057949,-0.2472616519346946,-0.24914605767919498,-0.19383942402880192,-0.1883527847826484,0.05591206798359081,54
