,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activ,param_batch_size,param_d_c,param_epochs,param_l_r,param_n_layer,param_n_neur,param_reg,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
65,11.050715255737305,0.2599231253617041,0.14130897521972657,0.016424234635422256,relu,4,0.0003,400,0.03,2,5,-4,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.0003, 'epochs': 400, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 5, 'reg': -4}",-1.2836115223111673,-1.47818758875309,-3.1368453162057057,-2.2079261115619113,-1.103789553057868,-1.8420720183779487,0.7482831165617577,32
66,13.007209873199463,4.1113706395082215,0.12549810409545897,0.028338981982620536,relu,4,0.0003,400,0.1,2,4,-3,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.0003, 'epochs': 400, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 4, 'reg': -3}",-96.00257462085713,-1.847984988064993,-2.824400919644783,-74.67063000434567,-13.128579969704152,-37.69483410052335,39.67731500704442,195
67,10.041560935974122,0.8538595870306765,0.10781383514404297,0.015932612115356046,relu,4,0.0003,400,0.1,2,4,-3.5,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.0003, 'epochs': 400, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 4, 'reg': -3.5}",-0.7041137528250969,-1.6927617092927296,-2.2515830709377216,-39.43022010439918,-1.5447174344211816,-9.124679214375181,15.160873327839768,93
68,11.215624952316285,0.20580304348451667,0.18164095878601075,0.060461302855796366,relu,4,0.0003,400,0.1,2,4,-4,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.0003, 'epochs': 400, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 4, 'reg': -4}",-96.00042355541761,-2.224637565313883,-2.637877230488119,-74.67576084489978,-1.3891874592751265,-35.385577331078906,41.341728110209814,192
69,13.277369165420533,4.266265641624276,0.11042885780334473,0.0168038768026766,relu,4,0.0003,400,0.1,2,5,-3,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.0003, 'epochs': 400, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 5, 'reg': -3}",-0.7252288058932338,-2.0977823450451805,-1.754741079484423,-74.66709020666201,-1.003234133962542,-16.049615314209476,29.312918120961356,101
70,10.077000141143799,0.7519623362724936,0.11488370895385742,0.023800238511833143,relu,4,0.0003,400,0.1,2,5,-3.5,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.0003, 'epochs': 400, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 5, 'reg': -3.5}",-1.2663215379718513,-3.6043034192795553,-7.059567964147954,-1.3892385771586782,-1.4691763136535883,-2.9577215624423254,2.226205375807499,65
71,10.926648283004761,0.25743564929818485,0.10573654174804688,0.02675262897875888,relu,4,0.0003,400,0.1,2,5,-4,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.0003, 'epochs': 400, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 5, 'reg': -4}",-1.841438595294243,-85.33849792333231,-106.67184941284359,-74.68004659510085,-112.00417831204831,-76.10720216772386,39.56121279960158,216
72,6.243925523757935,2.389326529789022,0.13257761001586915,0.028435687162653493,relu,4,0.001,200,0.01,2,4,-3,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 200, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 4, 'reg': -3}",-96.00008912174962,-8.952408018566313,-5.698465358643305,-2.74275430556043,-110.56748893260956,-44.79224114742585,48.02000250553113,206
73,6.718355989456176,2.2101698382077983,0.09629878997802735,0.00851741962257852,relu,4,0.001,200,0.01,2,4,-3.5,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 200, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 4, 'reg': -3.5}",-4.148555484556017,-2.289823530670089,-105.35748487427121,-46.50148398368176,-11.02306653073174,-33.86408288078216,39.173125698839684,190
74,6.762887001037598,2.12276593043688,0.14889178276062012,0.03843273293334714,relu,4,0.001,200,0.01,2,4,-4,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 200, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 4, 'reg': -4}",-2.807857316464097,-83.76442423320952,-2.6100024706600897,-9.020421641213554,-1.002426060847938,-19.84102634447904,32.07870376218078,129
75,7.5165938377380375,1.8795813223224598,0.13879017829895018,0.03969198720127218,relu,4,0.001,200,0.01,2,5,-3,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 200, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 5, 'reg': -3}",-7.457853674888611,-2.9286287483714877,-2.5143512495394265,-22.51096971829732,-4.077468480775133,-7.897854374374395,7.51009185381361,90
76,7.998262977600097,1.9267475295056524,0.20364084243774414,0.09931132149223908,relu,4,0.001,200,0.01,2,5,-3.5,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 200, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 5, 'reg': -3.5}",-4.982191173803239,-1.4362425843774829,-1.658350910459246,-33.91522967509393,-2.737764972448349,-8.945955863236449,12.547690455375344,92
77,6.837121391296387,0.5144429405533921,0.22066378593444824,0.09508599615983555,relu,4,0.001,200,0.01,2,5,-4,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 200, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 5, 'reg': -4}",-45.233922153955234,-2.6387700012751987,-2.978435496500294,-30.54193905421666,-3.1054591059684755,-16.899705162383174,17.75610116624396,106
78,7.126126956939697,2.3901204014079616,0.12104744911193847,0.023892264291615232,relu,4,0.001,200,0.03,2,4,-3,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 200, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 4, 'reg': -3}",-3.186584319985871,-2.206195620891993,-2.7596246046069566,-21.388691947573708,-112.0011424953118,-28.308447797674063,42.4677009658388,183
79,6.257022094726563,0.4363658222285325,0.14063377380371095,0.03014810410132436,relu,4,0.001,200,0.03,2,4,-3.5,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 200, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 4, 'reg': -3.5}",-0.9490461897637162,-3.1003046077010885,-1.3929374927566165,-1.086896198136466,-1.4710996504523792,-1.6000568277620535,0.7742635799660873,19
80,6.952154874801636,2.153874914346982,0.12237334251403809,0.01716578317448319,relu,4,0.001,200,0.03,2,4,-4,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 200, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 4, 'reg': -4}",-91.11134206681024,-85.33371502514153,-1.2293306617509752,-1.0430998672797744,-1.4161247531010304,-36.02672247481671,42.657005596608485,193
81,6.5076697826385494,0.6673700405487917,0.18050832748413087,0.062352135040870345,relu,4,0.001,200,0.03,2,5,-3,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 200, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 5, 'reg': -3}",-1.9223997049876267,-1.5773622842416877,-1.2249526794268084,-1.182325835472771,-1.5669385609158781,-1.4947958130089543,0.27030341850801315,11
82,7.5711695671081545,1.7741469667476233,0.1723410129547119,0.07683341439346197,relu,4,0.001,200,0.03,2,5,-3.5,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 200, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 5, 'reg': -3.5}",-2.4267068026321277,-1.4910526965700446,-1.5853154442406125,-1.4736252686097508,-112.000323705934,-23.795404783597306,44.10388419787467,171
83,8.77563214302063,2.0542279457007018,0.12793464660644532,0.013169772784408097,relu,4,0.001,200,0.03,2,5,-4,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 200, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 5, 'reg': -4}",-1.3512722858216701,-1.7827506603761798,-1.9865718326930488,-2.8239172862044404,-110.49703192710876,-23.688308798440822,43.40700245177573,168
84,6.058813524246216,0.1878810777840682,0.16595163345336914,0.06769082327992575,relu,4,0.001,200,0.1,2,4,-3,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 200, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 4, 'reg': -3}",-96.00542366877198,-1.0792320668697357,-1.1981608360296203,-2.6580232850142886,-103.0267391204834,-40.793515795433805,48.00137729666899,202
85,7.129865264892578,1.9359519751611218,0.13865671157836915,0.0358857291759328,relu,4,0.001,200,0.1,2,4,-3.5,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 200, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 4, 'reg': -3.5}",-4.6559135330663555,-85.33711526445335,-2.0314619684414494,-63.89244152250744,-1.4466761418851093,-31.47272168607074,35.8884480415005,187
86,5.642529487609863,0.3590261770157061,0.16891961097717284,0.050946669924370046,relu,4,0.001,200,0.1,2,4,-4,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 200, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 4, 'reg': -4}",-4.016216025820801,-4.017389062969458,-1.53431386398595,-1.6544879089508737,-2.628294037748128,-2.770140179895042,1.0863150363433487,61
87,6.344317388534546,0.2086185877663977,0.12987971305847168,0.035862923541802566,relu,4,0.001,200,0.1,2,5,-3,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 200, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 5, 'reg': -3}",-1.229618863490898,-85.33512779624046,-106.66842690296471,-1.6949401746193569,-1.3564333903603256,-39.25690942553515,46.820801663401575,199
88,7.1077587604522705,1.9613591916165396,0.1229792594909668,0.035983260435099,relu,4,0.001,200,0.1,2,5,-3.5,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 200, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 5, 'reg': -3.5}",-1.7747427759958165,-1.8957241664064073,-1.2050882055468501,-74.67484204599722,-2.8312262078747152,-16.476324680364204,29.103942073850043,104
89,5.698894262313843,0.36394096368906725,0.15890631675720215,0.03627873517509074,relu,4,0.001,200,0.1,2,5,-4,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 200, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 5, 'reg': -4}",-96.00047443434596,-0.8768147166286197,-5.802995673713407,-1.264042847213291,-3.4904621380846947,-21.486957961997195,37.29844225275304,143
90,13.48795657157898,4.015478097204668,0.1321138858795166,0.04552387314817735,relu,4,0.001,400,0.01,2,4,-3,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 400, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 4, 'reg': -3}",-1.1162081793793601,-1.6913491919459331,-1.3911583480380831,-1.4668698701564045,-1.9784516662883107,-1.5288074511616183,0.290386444690807,16
91,12.713226938247681,4.447388075105775,0.1455070972442627,0.03210622166890728,relu,4,0.001,400,0.01,2,4,-3.5,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 400, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 4, 'reg': -3.5}",-1.9987014929453533,-3.069765547456752,-1.0850892774566698,-2.3448349481359836,-110.31476635932923,-23.762631525064798,43.28077709510698,170
92,10.601746797561646,1.238871377695936,0.1189389705657959,0.0396207384588418,relu,4,0.001,400,0.01,2,4,-4,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 400, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 4, 'reg': -4}",-5.308035337838755,-1.2305723602573078,-1.3193261574876185,-74.66667175639304,-5.341563600301742,-17.573233842455693,28.604131182248015,112
93,13.893243646621704,3.756301446802303,0.13585662841796875,0.02535007631410592,relu,4,0.001,400,0.01,2,5,-3,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 400, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 5, 'reg': -3}",-4.463744765236264,-2.486537371362959,-1.3175431225293626,-5.695531840591381,-1.2639485934050754,-3.045461138625009,1.761038703019808,66
94,10.377886486053466,0.8769218081375032,0.19669413566589355,0.14419687001755122,relu,4,0.001,400,0.01,2,5,-3.5,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 400, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 5, 'reg': -3.5}",-1.1791286246318902,-85.33357011442006,-1.4173538769994463,-4.156081621670247,-1.6684238374233247,-18.75091161502899,33.30852937423938,122
95,16.106476831436158,4.570962577318876,0.09955687522888183,0.03499316531099849,relu,4,0.001,400,0.01,2,5,-4,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 400, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 5, 'reg': -4}",-11.613069870010284,-1.472511372772888,-1.270917866561961,-7.162133718197722,-1.4885361597145674,-4.601433797451484,4.154343464537114,83
96,9.787492895126343,2.0081145267730505,0.11952238082885742,0.030042640077794946,relu,4,0.001,400,0.03,2,4,-3,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 400, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 4, 'reg': -3}",-0.7616007817753901,-0.7812918690698487,-1.276081268209964,-1.378739154498492,-112.0001165843103,-23.239565931572802,44.380984101874546,161
97,12.00477056503296,0.28171031026241217,0.1639878749847412,0.04077799697702528,relu,4,0.001,400,0.03,2,4,-3.5,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 400, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 4, 'reg': -3.5}",-96.00021302085952,-1.2324985276818985,-1.2469692262654593,-1.170131643967969,-105.52513389587402,-41.03498926292978,48.86038529869559,204
98,12.855052709579468,4.399767179024354,0.10466623306274414,0.02452315110769173,relu,4,0.001,400,0.03,2,4,-4,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 400, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 4, 'reg': -4}",-2.9415159542113543,-85.33413547890571,-2.292185891242254,-1.7081085940202076,-2.3540531527251005,-18.925999814220923,33.20636434955351,123
99,12.766794633865356,4.291767444533159,0.1350234031677246,0.03178799959203838,relu,4,0.001,400,0.03,2,5,-3,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 400, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 5, 'reg': -3}",-1.1148070661223581,-1.1527465128650267,-1.1314970409896756,-1.330693696071172,-1.5937688724545296,-1.2647026377005524,0.18187137977267134,2
100,10.513641214370727,0.6382600763488089,0.13085103034973145,0.009033023735388359,relu,4,0.001,400,0.03,2,5,-3.5,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 400, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 5, 'reg': -3.5}",-1.6887613594964412,-1.267385252884456,-1.2660676349907936,-0.7588808422109911,-1.8867642591241747,-1.3735718697413715,0.39073998013709105,7
101,11.421385192871094,0.18929498105443285,0.1481494426727295,0.030463041174869726,relu,4,0.001,400,0.03,2,5,-4,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 400, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 5, 'reg': -4}",-1.1915612604214056,-79.50990349905831,-1.0346710970348103,-1.2918635003845251,-1.8056402081099805,-16.966727913001808,31.272656057461887,108
102,12.540805196762085,4.464108756128747,0.11385302543640137,0.0231640600488311,relu,4,0.001,400,0.1,2,4,-3,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 400, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 4, 'reg': -3}",-96.00020564647414,-69.05257379441034,-2.1247395811341923,-1.7147661663946652,-1.3307563808804843,-34.04460831385876,40.49283025281342,191
103,10.932847023010254,0.4815420738471804,0.14364056587219237,0.011273747907535952,relu,4,0.001,400,0.1,2,4,-3.5,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 400, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 4, 'reg': -3.5}",-1.7227716859696167,-1.7621325311206637,-1.261880874633789,-1.7892978592842286,-102.51062412261963,-21.809341414725587,40.35110451226559,147
104,12.963878059387207,4.236992139659207,0.1126093864440918,0.0371223137702181,relu,4,0.001,400,0.1,2,4,-4,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 400, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 4, 'reg': -4}",-2.2566139078699052,-1.6584006543492986,-1.1585317048288526,-1.2875715660906972,-2.033406286383979,-1.6789048239045468,0.4204210735186969,21
105,12.666741418838502,4.227538069512512,0.11472296714782715,0.02643833077606724,relu,4,0.001,400,0.1,2,5,-3,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 400, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 5, 'reg': -3}",-0.8396145630450476,-1.4764964022185831,-1.4659030228808878,-0.8109327633643434,-1.9661501133581623,-1.311819372973405,0.4365486894144639,4
106,10.418191385269164,0.8885819227846603,0.11850619316101074,0.02966902840404302,relu,4,0.001,400,0.1,2,5,-3.5,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 400, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 5, 'reg': -3.5}",-1.7727204533293843,-85.33382946062677,-1.6174791394954635,-1.4698727528254192,-1.0365831694100052,-18.24609699513741,33.544764061726475,118
107,13.456109619140625,3.843846975973995,0.13257899284362792,0.03590023502692489,relu,4,0.001,400,0.1,2,5,-4,"{'activ': 'relu', 'batch_size': 4, 'd_c': 0.001, 'epochs': 400, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 5, 'reg': -4}",-1.2648258394495184,-1.8195619235436122,-106.66896203532815,-1.2284536482322783,-1.4608657574513928,-22.48853384080099,42.0907365278274,151
108,3.37868185043335,0.3220828592568406,0.12150907516479492,0.03362006567993469,relu,8,0.0001,200,0.01,2,4,-3,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 200, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 4, 'reg': -3}",-1.1408555357096095,-2.4077069336531816,-106.66673115828114,-1.296481319326198,-3.8893957495689393,-23.080234139307812,41.80481398955513,159
109,2.944883394241333,0.07017495634202767,0.09394946098327636,0.009362055143020395,relu,8,0.0001,200,0.01,2,4,-3.5,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 200, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 4, 'reg': -3.5}",-2.9477362717679214,-6.075616018109334,-4.016809015401772,-4.375724479822176,-3.8274225115776064,-4.248661659335761,1.0273764764207374,81
110,3.406931686401367,0.3491868036442227,0.13255925178527833,0.0196986335184511,relu,8,0.0001,200,0.01,2,4,-4,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 200, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 4, 'reg': -4}",-1.3160990887388055,-1.4522524083343644,-106.66747849077608,-22.000418177672795,-14.460665974463335,-29.179382827997074,39.541723459536996,184
111,4.393846225738526,1.436674187581007,0.11504030227661133,0.02086794464432067,relu,8,0.0001,200,0.01,2,5,-3,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 200, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 5, 'reg': -3}",-0.8467015352854061,-1.1460149742308117,-2.148954084941319,-3.498145361741384,-2.04832079783082,-1.9376273508059483,0.9283208260019329,37
112,4.209549140930176,0.8725043069576274,0.12764902114868165,0.02854015100223484,relu,8,0.0001,200,0.01,2,5,-3.5,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 200, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 5, 'reg': -3.5}",-2.4847196283794584,-40.577270802997404,-2.6348852557019287,-1.2180194102582478,-1.492509227991104,-9.68148086506563,15.45760106962526,94
113,3.654164171218872,1.3350829107558821,0.10924501419067383,0.02928848290582227,relu,8,0.0001,200,0.01,2,5,-4,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 200, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 5, 'reg': -4}",-1.0864895697477983,-2.2567366757984493,-1.769627463224987,-2.4360353213380135,-2.6735002130270002,-2.04447784862725,0.5634402321256394,45
114,4.268063688278199,1.234238640739992,0.11095604896545411,0.008072342151757077,relu,8,0.0001,200,0.03,2,4,-3,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 200, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 4, 'reg': -3}",-8.654241749573321,-1.651581463359651,-1.5526371555114609,-2.0836176208796955,-1.7638060458004474,-3.141176807024915,2.762311322756079,71
115,3.8241483688354494,0.9056234566493551,0.10349678993225098,0.012580978381064784,relu,8,0.0001,200,0.03,2,4,-3.5,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 200, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 4, 'reg': -3.5}",-1.8779388356820814,-1.6153428689354943,-106.66712680195148,-3.598584844952538,-3.5251796543598175,-23.456834601176283,41.61315461241916,165
116,4.057031583786011,1.4970750596677216,0.09840989112854004,0.01710496513877147,relu,8,0.0001,200,0.03,2,4,-4,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 200, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 4, 'reg': -4}",-1.8997691566834138,-1.3709320754888246,-106.66849464147042,-3.0885969397744963,-3.7472663978813214,-23.355011842259692,41.66522500223493,164
117,3.294299602508545,0.09244272034059754,0.12158703804016113,0.03513171056294195,relu,8,0.0001,200,0.03,2,5,-3,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 200, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 5, 'reg': -3}",-5.003313008440836,-2.834211864730432,-1.5499109028882923,-1.9564003204660756,-1.8737951857037842,-2.6435262564458837,1.2542389749004403,59
118,3.6449602127075194,0.08385028826854614,0.1468580722808838,0.01571685762697024,relu,8,0.0001,200,0.03,2,5,-3.5,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 200, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 5, 'reg': -3.5}",-1.0377896523457908,-1.44772095911737,-2.50273544995469,-3.2817752386132875,-2.5956099539995194,-2.1731262508061313,0.8162645785291358,49
119,4.595585775375366,1.1524502117881712,0.11709127426147461,0.01541210094488716,relu,8,0.0001,200,0.03,2,5,-4,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 200, 'l_r': 0.03, 'n_layer': 2, 'n_neur': 5, 'reg': -4}",-1.4473624669370198,-1.2864444979599543,-2.6633895333590254,-1.4608626504029547,-2.9632813441567123,-1.9642680985631333,0.7024032397763101,40
120,3.056185579299927,0.2800923295877228,0.10359315872192383,0.034857610177819257,relu,8,0.0001,200,0.1,2,4,-3,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 200, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 4, 'reg': -3}",-5.255136946837108,-2.971046586831411,-1.7228987153087343,-74.0772937593006,-2.328116144798696,-17.27089843061531,28.428358639276322,109
121,3.8048227787017823,0.19208021945933115,0.16500930786132811,0.0390240056400811,relu,8,0.0001,200,0.1,2,4,-3.5,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 200, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 4, 'reg': -3.5}",-5.557173494072187,-1.8457795268013364,-1.3390206570426624,-2.8865076785995845,-112.01709939539433,-24.72911615038202,43.668291954839745,176
122,3.6198850154876707,0.07953881272943425,0.1774062156677246,0.04096587974288607,relu,8,0.0001,200,0.1,2,4,-4,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 200, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 4, 'reg': -4}",-96.01068908366419,-1.0071762236101287,-91.05601483299618,-2.3040015754245577,-4.426451801415533,-38.96086670342212,44.599149962601174,198
123,3.991507148742676,0.9820852116005822,0.12811155319213868,0.023220245995679005,relu,8,0.0001,200,0.1,2,5,-3,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 200, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 5, 'reg': -3}",-9.318492988745371,-85.33849739593764,-13.082133577693076,-2.309594818523952,-5.021126438677311,-23.01396904391547,31.37823370264743,157
124,3.5707890510559084,0.2122649533061934,0.14362545013427735,0.019705350558117084,relu,8,0.0001,200,0.1,2,5,-3.5,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 200, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 5, 'reg': -3.5}",-6.138917877028386,-3.0447595760758435,-2.4222422382306483,-1.4159953991572063,-3.906085729598999,-3.3856001640182165,1.5984515871357081,74
125,4.0308856010437015,0.16716944651558538,0.18769869804382325,0.048786740541091556,relu,8,0.0001,200,0.1,2,5,-4,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 200, 'l_r': 0.1, 'n_layer': 2, 'n_neur': 5, 'reg': -4}",-2.2818198108690835,-2.9513995458061495,-5.810596130433536,-3.7343751930055165,-1.4544796150177717,-3.2465340590264113,1.4860444387576874,73
126,6.703845119476318,0.07304388114215633,0.15492048263549804,0.020433725328979167,relu,8,0.0001,400,0.01,2,4,-3,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 400, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 4, 'reg': -3}",-1.6319088654792202,-1.4207131067911785,-1.6866771550059119,-1.388050584022754,-1.1706810339586808,-1.4596061490515493,0.18512701455366526,9
127,7.856621932983399,1.5912695045408398,0.13808679580688477,0.03407132797500704,relu,8,0.0001,400,0.01,2,4,-3.5,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 400, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 4, 'reg': -3.5}",-0.9515642637298221,-1.7256489548211296,-0.8344170018764479,-3.106526513894399,-1.6902330949436872,-1.6616779658530973,0.8100761917334425,20
128,6.443642282485962,2.3794485595264443,0.10252895355224609,0.029390675807934592,relu,8,0.0001,400,0.01,2,4,-4,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 400, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 4, 'reg': -4}",-7.49115468774523,-1.730320205069369,-1.3147826194763184,-1.4389385437326772,-112.00017900364473,-24.795075011933665,43.66456681715346,177
129,6.966215896606445,2.0959446906633548,0.13125438690185548,0.032659574094444456,relu,8,0.0001,400,0.01,2,5,-3,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 400, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 5, 'reg': -3}",-0.7931087444469865,-1.4670095415342421,-1.9400754767425714,-1.171783447265625,-4.957738922443241,-2.065943226486533,1.4937654384805628,46
130,6.5978046417236325,0.19134744584796226,0.16472415924072265,0.025912596599369626,relu,8,0.0001,400,0.01,2,5,-3.5,"{'activ': 'relu', 'batch_size': 8, 'd_c': 0.0001, 'epochs': 400, 'l_r': 0.01, 'n_layer': 2, 'n_neur': 5, 'reg': -3.5}",-1.9054328086120742,-1.8787290654893565,-1.07128137669393,-1.2852397892621368,-1.404714236035943,-1.5090794552186881,0.33057533716537674,13
