,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
638,3.154442381858826,0.03296436289023172,0.0035369157791137694,6.530784505649501e-05,absolute_error,4,3,16,20,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 3, 'min_samples_split': 16, 'n_estimators': 20}",-0.11194990880914059,-0.19704285821444933,-0.288761936490376,-0.34890473386887116,-0.14472750999541267,-0.1687990816140124,-0.23352084302522508,-0.4826991602611588,-0.20773049889152292,-0.3824945496028661,-0.2566631080773035,0.11141849714088088,926
639,7.730758452415467,0.13270640311713763,0.00640411376953125,0.00014725742836545048,absolute_error,4,3,16,50,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 3, 'min_samples_split': 16, 'n_estimators': 50}",-0.11218674935768343,-0.19437842960119672,-0.2911510179496986,-0.3544032331795146,-0.1512426989864111,-0.1653075350448004,-0.2388971902042271,-0.4771082165264578,-0.20652799087415522,-0.38041178844508733,-0.2571614850169232,0.11031369203872064,937
640,15.299712681770325,0.22397261364275609,0.011273884773254394,0.00027226759644969267,absolute_error,4,3,16,100,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 3, 'min_samples_split': 16, 'n_estimators': 100}",-0.1091847796638924,-0.19610342624111332,-0.29430179714207083,-0.35406780300054397,-0.14892314976311918,-0.1647122481989494,-0.23651164982417056,-0.47786070149711696,-0.20424706062328313,-0.37122466142952876,-0.25571372773837886,0.11026412475713555,903
641,23.074177694320678,0.4037562850559548,0.015904736518859864,0.00030305276799556276,absolute_error,4,3,16,150,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 3, 'min_samples_split': 16, 'n_estimators': 150}",-0.10703625888101753,-0.1951439970826074,-0.29313305911215937,-0.36052595129260734,-0.14874314974369265,-0.16601789602650482,-0.23808619201787884,-0.47585927873372186,-0.20496088068904963,-0.3667391605969715,-0.2556245824176211,0.11014751461661665,900
642,30.792973232269286,0.45563294111689595,0.020635819435119628,0.0006227093059573298,absolute_error,4,3,16,200,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 3, 'min_samples_split': 16, 'n_estimators': 200}",-0.1101065408446212,-0.19517697182412938,-0.28789262073801747,-0.3613206509401081,-0.1466990324858311,-0.1643084598089455,-0.23615571908050537,-0.47619127089518537,-0.20600792458983988,-0.3749756652390806,-0.25588348564462643,0.11089645306569944,906
643,46.11549723148346,0.8238194577536752,0.030788731575012208,0.001152003886803116,absolute_error,4,3,16,300,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 3, 'min_samples_split': 16, 'n_estimators': 300}",-0.10775997120011761,-0.1955961520483288,-0.2892994618821663,-0.35651958080578317,-0.14663224423128546,-0.1639385246476226,-0.23709417325094873,-0.4787267002065209,-0.2048506535936671,-0.3720088838513822,-0.2552426345717823,0.11104349892505318,892
644,2.0007891416549684,0.023162402686867783,0.0026867151260375976,6.398867292958513e-05,absolute_error,4,4,2,10,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 4, 'min_samples_split': 2, 'n_estimators': 10}",-0.11557626836349946,-0.19465641832879296,-0.28936235057346954,-0.3347654179627235,-0.1479023019263351,-0.16909439634604134,-0.23964405919325266,-0.47829355045783745,-0.20831497687697356,-0.37746605705117847,-0.2555075797080104,0.10804812457422608,896
645,3.969992685317993,0.06578833433818994,0.0036041259765625,7.452125770559588e-05,absolute_error,4,4,2,20,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 4, 'min_samples_split': 2, 'n_estimators': 20}",-0.11975906566386285,-0.1928396201298449,-0.29691919411299933,-0.33341242689698386,-0.15369886603370805,-0.17330572572217162,-0.24000767241129653,-0.4792420329172312,-0.207581049167828,-0.3761376648396077,-0.2572903317895534,0.10694639714475822,940
646,9.864335656166077,0.22224810049159555,0.00643918514251709,0.00013037487657045283,absolute_error,4,4,2,50,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 4, 'min_samples_split': 2, 'n_estimators': 50}",-0.1160397292214706,-0.19277128279578207,-0.2970891309105966,-0.3352589901862577,-0.14769873418930843,-0.1729171821434489,-0.23917005196435728,-0.48185678610145055,-0.20612700179256666,-0.375274680677876,-0.25642035699831145,0.10871775589070677,917
647,19.495051193237305,0.45288852220397185,0.01114959716796875,0.0001995885303488735,absolute_error,4,4,2,100,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 4, 'min_samples_split': 2, 'n_estimators': 100}",-0.11582961305825347,-0.19439029535726093,-0.2986062126568376,-0.3396055543459906,-0.14537330775277035,-0.1708311942684083,-0.23795351996797456,-0.47891864555771574,-0.20411297889572566,-0.3688270425070918,-0.2554448364368029,0.10824887161366611,895
648,29.290341997146605,0.6839611313108637,0.017544484138488768,0.004381226571136707,absolute_error,4,4,2,150,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 4, 'min_samples_split': 2, 'n_estimators': 150}",-0.11495084658291141,-0.1947125362136104,-0.29735088064386606,-0.3396757541988575,-0.1522926803599202,-0.17016212078845003,-0.23709736402487971,-0.4797179578763022,-0.20514693060817302,-0.3741133391514276,-0.25652204104483983,0.10836373855168463,921
649,38.82548089027405,0.6236064634184656,0.02054882049560547,0.0004073020082019829,absolute_error,4,4,2,200,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 4, 'min_samples_split': 2, 'n_estimators': 200}",-0.11559692733241299,-0.19497267575385943,-0.2977266408345511,-0.341391496699882,-0.151989023029755,-0.16933920706842964,-0.23733127114270172,-0.47712819966177,-0.20377508752808746,-0.3701338894909399,-0.2559384418542389,0.10760980633136419,909
650,58.547827291488645,1.131089139029163,0.029915404319763184,0.0005964160445630882,absolute_error,4,4,2,300,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 4, 'min_samples_split': 2, 'n_estimators': 300}",-0.11538847279413976,-0.19560172296755415,-0.29769431879811203,-0.33895832133148146,-0.14943566406587724,-0.17180857204887437,-0.23636916745035944,-0.47966171580477757,-0.20399301482240037,-0.3706513997180721,-0.25595623698016484,0.1080480404723958,910
651,1.9460664510726928,0.014936303616406557,0.00261380672454834,6.915819440667296e-05,absolute_error,4,4,4,10,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 4, 'min_samples_split': 4, 'n_estimators': 10}",-0.1147130062531995,-0.1944003326230865,-0.2952685582567462,-0.33457636866799895,-0.14831796593758811,-0.17145160879854196,-0.23957506482426585,-0.48590981939645106,-0.2088008433614155,-0.3724568261544558,-0.25654703942737495,0.10914756694154402,922
652,3.924919009208679,0.05414727761060333,0.0035412073135375976,0.00010354930611263563,absolute_error,4,4,4,20,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 4, 'min_samples_split': 4, 'n_estimators': 20}",-0.12215734035940677,-0.19566226463450648,-0.29148198675139797,-0.34647635000092697,-0.14677283395253896,-0.16944060099638256,-0.23710753663206255,-0.48310108562791215,-0.21047171254176822,-0.3775068427081447,-0.2580178554205047,0.10915603196568363,948
653,9.882452297210694,0.21465918790604563,0.006471395492553711,0.00017242101306409448,absolute_error,4,4,4,50,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 4, 'min_samples_split': 4, 'n_estimators': 50}",-0.11769233905194224,-0.19398036109805092,-0.29626645313177913,-0.33988830805736614,-0.15039729111542757,-0.17278671749393504,-0.2382887063778674,-0.47890474976070085,-0.2043048572784522,-0.3822167419881917,-0.2574726525353713,0.10876214724988284,941
654,19.625026750564576,0.2902088555489992,0.011197805404663086,0.0002081145930477242,absolute_error,4,4,4,100,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 4, 'min_samples_split': 4, 'n_estimators': 100}",-0.11599805726460213,-0.1936954563727523,-0.2957212174485899,-0.3421401418892065,-0.1501915333036724,-0.16860176086367532,-0.23608893210159926,-0.48049768059586623,-0.20244897421359997,-0.3749324760885664,-0.25603162301421306,0.10914324466694914,911
655,29.462963581085205,0.4790618782895021,0.015804052352905273,0.000439358013737585,absolute_error,4,4,4,150,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 4, 'min_samples_split': 4, 'n_estimators': 150}",-0.11693646128587874,-0.19375265938196534,-0.298289211746668,-0.34000410915786217,-0.15225897461126303,-0.17097401410591068,-0.23639219059341945,-0.48061492584038384,-0.2033014940546895,-0.3765273111115806,-0.25690513518896213,0.10871163198149457,934
656,38.92520756721497,0.6089789724142624,0.02042720317840576,0.00044587649572074575,absolute_error,4,4,4,200,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 4, 'min_samples_split': 4, 'n_estimators': 200}",-0.11511236141514643,-0.19583594699186707,-0.29831021502202143,-0.3392371160045759,-0.14916992816690952,-0.17302159838927264,-0.2365247816111841,-0.4794479745593553,-0.20458528076575153,-0.37573363203351945,-0.25669788349596034,0.10852129661231981,928
657,58.32403914928436,1.0877559318249723,0.02992873191833496,0.0007038945282357518,absolute_error,4,4,4,300,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 4, 'min_samples_split': 4, 'n_estimators': 300}",-0.11610592465378018,-0.19522303994448542,-0.2954969553751393,-0.3400066857446573,-0.14839286896894055,-0.16988027450054574,-0.23731265861006826,-0.47921655664014556,-0.20359480284209316,-0.36901413474248496,-0.25542439020223406,0.10796631866187423,893
658,1.9773730993270875,0.036282859705303164,0.002632451057434082,5.7792983235208494e-05,absolute_error,4,4,8,10,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 4, 'min_samples_split': 8, 'n_estimators': 10}",-0.11528422768078224,-0.19796950841545388,-0.2957358120940207,-0.3338184105402237,-0.15170406378020307,-0.16722864145172428,-0.2357645709380845,-0.474140961889965,-0.20339338421422318,-0.38607444800223945,-0.256111402900692,0.1082786906599089,913
659,3.963808512687683,0.066559365442629,0.003619217872619629,0.0001012962768812045,absolute_error,4,4,8,20,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 4, 'min_samples_split': 8, 'n_estimators': 20}",-0.11761643126427107,-0.19461116778678564,-0.30109272981696283,-0.3425502103694972,-0.14711228562047018,-0.16883785640654103,-0.23557082044345362,-0.48542963409455503,-0.20445429402141288,-0.3683914470857685,-0.25656668769097174,0.10965288953971124,923
660,9.888489866256714,0.17193568334824863,0.006408214569091797,0.00010880009227396324,absolute_error,4,4,8,50,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 4, 'min_samples_split': 8, 'n_estimators': 50}",-0.11837049583924088,-0.19374543082596427,-0.2962617350266254,-0.3377606331797413,-0.14818745759842267,-0.1715616956288853,-0.23616795391183262,-0.4810746472084222,-0.20713773629865445,-0.37748175483191987,-0.2567749540349709,0.10865906804753425,930
661,19.58278396129608,0.34387292173412204,0.011120128631591796,0.00022798441248652213,absolute_error,4,4,8,100,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 4, 'min_samples_split': 8, 'n_estimators': 100}",-0.11602498578630441,-0.19611114038534852,-0.299051741505469,-0.3456514183649536,-0.15138010397255974,-0.1692361449442691,-0.23755573689808676,-0.4813993080746023,-0.20259279381899922,-0.379667047214786,-0.2578670420965378,0.10990898382723649,946
662,29.439413142204284,0.6051961436592579,0.015909910202026367,0.000411703077373428,absolute_error,4,4,8,150,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 4, 'min_samples_split': 8, 'n_estimators': 150}",-0.11701084197424257,-0.1950259786012058,-0.29806200671638833,-0.3399768074382871,-0.14850084841291447,-0.170141968357968,-0.237170431079756,-0.4822493866850344,-0.20455111431801523,-0.37071235283333503,-0.2563401736417147,0.10868895772370916,916
663,39.15767457485199,0.821720202167431,0.020915579795837403,0.000765011380939585,absolute_error,4,4,8,200,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 4, 'min_samples_split': 8, 'n_estimators': 200}",-0.11699222569655114,-0.19529303109598228,-0.29877642954417566,-0.3408522969486569,-0.15115751180056822,-0.17125339879797952,-0.23623037041086922,-0.47929971461187304,-0.20372930076027704,-0.3749784080625782,-0.25685626877295115,0.1083266000487877,932
664,58.38141255378723,0.9732010030926598,0.03033614158630371,0.0006885389540581758,absolute_error,4,4,8,300,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 4, 'min_samples_split': 8, 'n_estimators': 300}",-0.11569744480306311,-0.1945228219580265,-0.2966053300402164,-0.3392226574509579,-0.15068398281764994,-0.17164974055099713,-0.23604244344642397,-0.4807273331058145,-0.20285039643077848,-0.3726882581221666,-0.25606904087260945,0.10843760615446393,912
665,1.9989981651306152,0.021968722122151417,0.002624368667602539,9.285185162248005e-05,absolute_error,4,4,16,10,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 4, 'min_samples_split': 16, 'n_estimators': 10}",-0.12390972758939774,-0.20015435644802043,-0.29273131552739257,-0.3379945106690087,-0.153526272226567,-0.1849903702722498,-0.24087082488540243,-0.4816663871529264,-0.21199417971551113,-0.36736517927573015,-0.25952031237622064,0.10466666006870953,967
666,3.995630407333374,0.037620391534133116,0.003610658645629883,0.0001154159593109974,absolute_error,4,4,16,20,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 4, 'min_samples_split': 16, 'n_estimators': 20}",-0.11875172167163614,-0.19474108089821396,-0.2946443341981566,-0.3375589674413961,-0.15613530998569905,-0.17290677328438375,-0.2416558481694029,-0.48202736695776083,-0.2059539314450573,-0.38325967571041697,-0.2587635009762123,0.10841117350895095,964
667,9.912043571472168,0.14295016435677738,0.006463098526000977,0.00014975328121336634,absolute_error,4,4,16,50,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 4, 'min_samples_split': 16, 'n_estimators': 50}",-0.11535080992406554,-0.19404209371703598,-0.29539999829921937,-0.34154163716982483,-0.14962412826814367,-0.1701766539898889,-0.23776984147764435,-0.48223202300973406,-0.20100315633316146,-0.37220183815386343,-0.2559342180342582,0.10918467146470202,908
668,19.576418805122376,0.35058368187775374,0.01133577823638916,0.0005193979476844802,absolute_error,4,4,16,100,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 4, 'min_samples_split': 16, 'n_estimators': 100}",-0.11498796779797969,-0.19458164562447874,-0.2925868101140447,-0.3422229451262741,-0.14943651237262867,-0.1696116270707064,-0.23804817884964904,-0.4791424551760374,-0.20515383954693164,-0.37305288853371926,-0.25588248702124494,0.10846645662678335,905
669,29.503263306617736,0.4671537787423843,0.016135025024414062,0.00047780853274865544,absolute_error,4,4,16,150,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 4, 'min_samples_split': 16, 'n_estimators': 150}",-0.11752607681598573,-0.19470836534478905,-0.2977663211786692,-0.3395546095048579,-0.15269799477373236,-0.16980580926620703,-0.23593465365335334,-0.4805673410308158,-0.20310043184016993,-0.3727799970773045,-0.2564441600485885,0.10817823305270623,918
670,39.05539093017578,0.7424979330748598,0.020234322547912596,0.00029008308177581844,absolute_error,4,4,16,200,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 4, 'min_samples_split': 16, 'n_estimators': 200}",-0.11666404027334965,-0.1942602273588836,-0.2958341911747322,-0.34107131161760335,-0.14966398496249836,-0.17165909260591253,-0.23672311712762617,-0.48057378269188494,-0.20451356144503852,-0.37147178454936297,-0.25624350938068924,0.10828661611641692,914
671,58.34229052066803,1.1126911658785545,0.03193211555480957,0.005986227276242565,absolute_error,4,4,16,300,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 4, 'min_samples_split': 16, 'n_estimators': 300}",-0.11632723174713529,-0.1951713638549274,-0.29744396317729754,-0.34064837854100866,-0.1496939859079332,-0.17111822282776434,-0.2372541521529179,-0.48004877291716525,-0.20420821385033666,-0.3739904162708319,-0.2565904701247318,0.10851144654830615,925
672,0.9560405254364014,0.028558850210158603,0.002882719039916992,4.122683992242767e-05,absolute_error,8,1,2,10,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 1, 'min_samples_split': 2, 'n_estimators': 10}",-0.12115720513247048,-0.18095201463732316,-0.23323934558508744,-0.2931957766548329,-0.11930045657362229,-0.1641635541666791,-0.25703089260741335,-0.5170120438205027,-0.20708808028353082,-0.40393212795492733,-0.2497071497416389,0.12035185543568364,863
673,1.919598364830017,0.03658724863577782,0.004269456863403321,0.00020771699820924154,absolute_error,8,1,2,20,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 1, 'min_samples_split': 2, 'n_estimators': 20}",-0.1309630517603133,-0.17985637321989473,-0.24731285487762114,-0.3043190779618675,-0.11853685833209006,-0.16301983179639418,-0.25362737430508364,-0.5071467186791901,-0.2015579219216263,-0.4031101951503568,-0.25094502580044376,0.11781928641069997,867
674,4.7486433506011965,0.07154371416211398,0.007929229736328125,0.0001700190353465921,absolute_error,8,1,2,50,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 1, 'min_samples_split': 2, 'n_estimators': 50}",-0.11707942279890082,-0.17973516600627804,-0.2417432672879206,-0.30201354147803045,-0.1131627307211271,-0.17355046225067994,-0.24706412436398478,-0.5102994333729952,-0.19564641849448058,-0.3941059103056472,-0.2474400477080044,0.11889797516684783,859
675,9.47798388004303,0.20279605205532472,0.013802886009216309,0.00035504267033070297,absolute_error,8,1,2,100,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.1113529262053887,-0.17700577621978975,-0.23607117331393956,-0.30174041738369844,-0.11182075029606908,-0.16194551566578652,-0.24867268674036336,-0.5062543403516424,-0.18737371161969407,-0.3971182591738547,-0.24393555569702263,0.12047217773503688,829
676,14.106060123443603,0.2649459180763138,0.01993980407714844,0.00044479028130389476,absolute_error,8,1,2,150,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 1, 'min_samples_split': 2, 'n_estimators': 150}",-0.11571132808586124,-0.17577993113988444,-0.2432027509580966,-0.30146049691629584,-0.11149849762160446,-0.1598491581566024,-0.2446013146503381,-0.5070772202249021,-0.19010021798504198,-0.3951391695099914,-0.24444200852486184,0.12000357681785952,832
677,18.752877497673033,0.351934526673567,0.027107095718383788,0.002110136087803356,absolute_error,8,1,2,200,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 1, 'min_samples_split': 2, 'n_estimators': 200}",-0.11484765055092454,-0.17661718399035845,-0.23958841241865705,-0.30557382159353474,-0.1111062322792806,-0.164886030525547,-0.24715972737242053,-0.5035789506187875,-0.18756988192058757,-0.40057071739708694,-0.2451498608667185,0.12001170192578078,838
678,28.17029106616974,0.4689402482543823,0.03828940391540527,0.0008866405324987918,absolute_error,8,1,2,300,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 1, 'min_samples_split': 2, 'n_estimators': 300}",-0.11579021895642515,-0.17588723668335193,-0.24019185631975318,-0.30392609803689535,-0.1122867798105293,-0.15936342393201453,-0.24750768741604579,-0.5027903278840827,-0.1900709558336583,-0.3984868111685102,-0.24463013960412666,0.11956159148955112,835
679,0.9493871212005616,0.046561566129631145,0.002907395362854004,8.979384641006705e-05,absolute_error,8,1,4,10,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 1, 'min_samples_split': 4, 'n_estimators': 10}",-0.11989146712430519,-0.1891419428077291,-0.24702845975187596,-0.31291916903210315,-0.1226113627178499,-0.16813594284001065,-0.25059865954932525,-0.5051685656463253,-0.19718216260747057,-0.389040082128901,-0.2501717814205896,0.116087080539846,865
680,1.9009448528289794,0.05234565253575115,0.00413358211517334,0.00010405796570292527,absolute_error,8,1,4,20,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 1, 'min_samples_split': 4, 'n_estimators': 20}",-0.11639147618136264,-0.18124289055895768,-0.23666769903433063,-0.30752752681487916,-0.11225759316453146,-0.16039881047017807,-0.2552420358523685,-0.5128563981209098,-0.19958047105714175,-0.40083651351268546,-0.24830014147673446,0.1214302847820972,861
681,4.748949790000916,0.08925204024412774,0.010157895088195801,0.007288190812245596,absolute_error,8,1,4,50,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 1, 'min_samples_split': 4, 'n_estimators': 50}",-0.11558467097429292,-0.17930407078825022,-0.2366085780918502,-0.306852027083275,-0.1141982023828024,-0.15771198475341106,-0.24776924911528925,-0.5047818438053199,-0.18893209880076797,-0.4024504846807055,-0.24541932104759642,0.12046387884531096,844
682,9.475010395050049,0.22448750032704104,0.013678669929504395,0.0003390703039603763,absolute_error,8,1,4,100,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 1, 'min_samples_split': 4, 'n_estimators': 100}",-0.11347527233075891,-0.17692788752812252,-0.2407075613621114,-0.3046147194889886,-0.11027520303348275,-0.1642601509332558,-0.24876930203616796,-0.5018218429245137,-0.19547994016038214,-0.4050198976049722,-0.2461351777402756,0.12007996700159486,851
683,14.120839095115661,0.22503586210136112,0.019883060455322267,0.0003940156133954143,absolute_error,8,1,4,150,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 1, 'min_samples_split': 4, 'n_estimators': 150}",-0.11575465333828559,-0.1769205591894243,-0.2385989349747758,-0.30159308014559516,-0.11295598407026732,-0.16485822365811664,-0.24931869719872843,-0.5034016198283346,-0.1878809110813677,-0.4022800539798476,-0.24535627174647429,0.11967858262250636,842
684,18.91051390171051,0.27164914267746587,0.02580709457397461,0.000427427793400505,absolute_error,8,1,4,200,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 1, 'min_samples_split': 4, 'n_estimators': 200}",-0.11244754512010523,-0.1783843661800526,-0.24139519913714824,-0.29991783556442614,-0.1121471364238754,-0.161511217520601,-0.24839306630654198,-0.5069538146863729,-0.19515709050061486,-0.39788598713121637,-0.2454193258570955,0.12006040798320657,845
685,28.22631618976593,0.5093868274935829,0.03823146820068359,0.0005395970503214998,absolute_error,8,1,4,300,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 1, 'min_samples_split': 4, 'n_estimators': 300}",-0.114300934996478,-0.1754557671578427,-0.2420602286991722,-0.30463319774378,-0.11327718506860149,-0.16225061151137218,-0.24707594531521582,-0.5080901634969083,-0.19038684537355002,-0.40206239493600177,-0.2459593274298922,0.12105556610888724,847
686,0.9473839521408081,0.029492105137365075,0.0028189659118652345,8.44737045143456e-05,absolute_error,8,1,8,10,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 1, 'min_samples_split': 8, 'n_estimators': 10}",-0.10407532050419568,-0.1837966555852997,-0.2484279047129888,-0.3098735347140916,-0.11450889434156065,-0.16801597031676885,-0.24948340461367466,-0.5034748511765537,-0.20170160686503996,-0.3728036216533649,-0.2456161764483539,0.11653946954019243,846
687,1.8761400938034059,0.03949498385598563,0.004134178161621094,0.0001836822287369946,absolute_error,8,1,8,20,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 1, 'min_samples_split': 8, 'n_estimators': 20}",-0.11658722804704504,-0.18252224099787728,-0.24460108971102354,-0.30056031055143073,-0.11701331225517404,-0.15921504640564463,-0.25282953128241414,-0.5097187679254199,-0.19215065092930664,-0.42292372481993074,-0.2498121902925267,0.123116095438643,864
688,4.748814916610717,0.10935532742272513,0.007688260078430176,0.00018332111213464054,absolute_error,8,1,8,50,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 1, 'min_samples_split': 8, 'n_estimators': 50}",-0.112692082556668,-0.17644615563191066,-0.23984518787149336,-0.30142381390136425,-0.11118632016233175,-0.1536384304118151,-0.2485354572485455,-0.5056220804850005,-0.18455322876780444,-0.4040194464697402,-0.2437962203506674,0.121873354231428,827
689,9.425835561752319,0.2178838433320028,0.014035367965698242,0.0006242416928931149,absolute_error,8,1,8,100,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 1, 'min_samples_split': 8, 'n_estimators': 100}",-0.11447041802649506,-0.1768872827956632,-0.24320532276463697,-0.3067928256179089,-0.11225932030024553,-0.16888118600015117,-0.2481100673401692,-0.5114878690558585,-0.18899544448643282,-0.40484872368137476,-0.2475938460068936,0.12188492575942746,860
690,14.204859709739685,0.28015412475992035,0.019618964195251463,0.0004833513246044823,absolute_error,8,1,8,150,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 1, 'min_samples_split': 8, 'n_estimators': 150}",-0.11665239318702343,-0.17727313203986872,-0.24265840502471261,-0.3010448214414556,-0.11269321247140791,-0.169570764118894,-0.24984357682922753,-0.505495657215149,-0.19162300986405625,-0.4016378441063841,-0.24684928162981787,0.11942904339763494,857
691,18.796702814102172,0.27735379687756473,0.025990104675292967,0.0005879875807544343,absolute_error,8,1,8,200,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 1, 'min_samples_split': 8, 'n_estimators': 200}",-0.11139471606407997,-0.17660932672602725,-0.24171424306775416,-0.3049840499520994,-0.11300088142198857,-0.1651561423591659,-0.2471039866736767,-0.5054979770634305,-0.19485399257661012,-0.4025924281231674,-0.2462907744028,0.12047086981209036,852
692,28.117779636383055,0.30754740894514004,0.03796870708465576,0.0009959443186871855,absolute_error,8,1,8,300,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 1, 'min_samples_split': 8, 'n_estimators': 300}",-0.11280424980392606,-0.1765503217676855,-0.23883786436690693,-0.3025787376306582,-0.11162087706291295,-0.16503262980618125,-0.24944821905776346,-0.5076658965424966,-0.19058998531624982,-0.3988890188840524,-0.24540178002388333,0.12056241284590252,843
693,0.9355121612548828,0.02103858800018974,0.0028381824493408205,8.243132652504733e-05,absolute_error,8,1,16,10,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 1, 'min_samples_split': 16, 'n_estimators': 10}",-0.1264445958882899,-0.18403292656084647,-0.23460203567868737,-0.30670549140331155,-0.11430328178116071,-0.1706950527059074,-0.2585777195348893,-0.5072425082322403,-0.1961625309013842,-0.40675604181143804,-0.25055221844981557,0.1189488303051997,866
694,1.8815484046936035,0.03259659644174777,0.004026961326599121,7.767339576722813e-05,absolute_error,8,1,16,20,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 1, 'min_samples_split': 16, 'n_estimators': 20}",-0.11874585297883515,-0.1820231192375298,-0.2431177685594168,-0.3048877751866853,-0.11736594267383466,-0.19424983111019445,-0.2523730701343039,-0.5109015493636613,-0.2005421615604442,-0.39473705209493465,-0.25189441228998405,0.11706522492707165,870
695,4.651371335983276,0.10157540544959592,0.007663655281066895,0.0001234724245042358,absolute_error,8,1,16,50,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 1, 'min_samples_split': 16, 'n_estimators': 50}",-0.11141766781339185,-0.17874075567751135,-0.24569778047906748,-0.30259203633596615,-0.11046812913905671,-0.17142893389361594,-0.24943757942599312,-0.510014923957259,-0.1889363404845133,-0.38346187974389906,-0.24521960269502738,0.11900854102171649,839
696,9.38969247341156,0.13117644908870674,0.013681936264038085,0.00038129513142475956,absolute_error,8,1,16,100,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 1, 'min_samples_split': 16, 'n_estimators': 100}",-0.11416079031070464,-0.1756187036814311,-0.23755245005604758,-0.304940586188703,-0.11403139544125275,-0.16087755629806094,-0.24885461693560992,-0.5073231426848076,-0.19762193634894934,-0.4002554258086711,-0.24612366037542383,0.12040554603088054,850
