,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activ,param_drop,param_n_layer,param_n_neur,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
63,200.42947919368743,2.5783988595243463,0.17947080135345458,0.02968744387639793,relu,0,2,5,"{'activ': 'relu', 'drop': 0, 'n_layer': 2, 'n_neur': 5}",-0.11401019427734171,-0.18205396887966047,-0.22118069431238022,-1.071385479345845,-0.12907260094355624,-0.13529891903835695,-0.26907358752611693,-0.500019365164285,-0.1592877847841341,-0.36195912744716774,-0.3143341721718844,0.27724402646374385,30
64,241.3706378221512,17.9273088283793,0.16461446285247802,0.025420987890553713,relu,0,2,10,"{'activ': 'relu', 'drop': 0, 'n_layer': 2, 'n_neur': 10}",-0.11369668866025295,-0.15540928453653163,-0.22122774091275077,-0.25350915881258207,-0.1293163612851268,-0.13528283538418148,-0.26871317245202514,-0.5002600816241959,-0.16805678565249565,-0.361100559578257,-0.23065726688983995,0.11592567639908076,13
65,234.34452519416809,29.822551687294744,0.19048893451690674,0.05169365409458397,relu,0,2,15,"{'activ': 'relu', 'drop': 0, 'n_layer': 2, 'n_neur': 15}",-0.1143779347197259,-0.16813556013891218,-0.22626520159182925,-0.23998344958969503,-0.12940039338168205,-0.13533134950708253,-0.2685769207131164,-0.4981329516614877,-0.16765537163723745,-0.3459924524538762,-0.22938515853946448,0.11274418083072839,11
66,219.37625756263733,28.760975755074856,0.17540431022644043,0.028548276059609967,relu,0,3,5,"{'activ': 'relu', 'drop': 0, 'n_layer': 3, 'n_neur': 5}",-0.61438688430477,-0.7583933388253571,-0.22070824429868807,-0.24097033835657442,-0.12830771494252627,-0.1355889313962074,-0.2690274949202573,-0.5009927304025369,-0.1757671266238577,-0.3623120031792381,-0.34064548072500134,0.20479206651757048,36
67,239.55749981403352,24.038548059266354,0.16676571369171142,0.030736237217700142,relu,0,3,10,"{'activ': 'relu', 'drop': 0, 'n_layer': 3, 'n_neur': 10}",-0.614461671360142,-0.16366627065780304,-1.0042802797836474,-0.24068225156733275,-0.12856185820330698,-0.7282196669791207,-0.2687042687027888,-0.4990463451719274,-0.7415268610738965,-0.9089609302884605,-0.5298110403788426,0.3013324687324377,52
68,256.0464467048645,10.399518683601718,0.18728530406951904,0.04051406512396136,relu,0,3,15,"{'activ': 'relu', 'drop': 0, 'n_layer': 3, 'n_neur': 15}",-0.11385595142274443,-0.1685759711078422,-1.0043126439683099,-1.0704028411025803,-0.12854410026795698,-0.1349578278358345,-0.6863028851988993,-0.49881456301488797,-0.17674453740993673,-0.3625071383275359,-0.43450184596565283,0.35001192832065436,42
69,236.61900222301483,26.377902905099624,0.185396409034729,0.03305527135688047,relu,0,4,5,"{'activ': 'relu', 'drop': 0, 'n_layer': 4, 'n_neur': 5}",-0.6143237609070712,-0.7583785856564144,-0.22359250968148392,-1.0707498932757076,-0.8690399385567148,-0.7281377851504681,-0.6860912203323333,-0.9880285586920599,-0.7417318386354939,-0.9089404922915634,-0.7589014583179311,0.22324696094539306,67
70,253.70147087574006,9.602899747558943,0.21392030715942384,0.03485207360272862,relu,0,4,10,"{'activ': 'relu', 'drop': 0, 'n_layer': 4, 'n_neur': 10}",-0.6144035943900799,-0.7584023785654785,-1.004592378647932,-0.2551234183538694,-0.8689643362776539,-0.7281789324895726,-0.6862605849741472,-0.9878295149695661,-0.17485387691127585,-0.9086167687180748,-0.6987225784297649,0.2707563409437848,62
71,278.5797760486603,22.64436389184803,0.17651598453521727,0.021075425212178506,relu,0,4,15,"{'activ': 'relu', 'drop': 0, 'n_layer': 4, 'n_neur': 15}",-0.6144662515645946,-0.7584328240971427,-1.0049106873444884,-1.0709137692765676,-0.868005919161317,-0.7277642595144672,-0.6859737075789253,-0.9873911165919668,-0.7417760579588153,-0.9092932125605913,-0.8368927805648877,0.14533332599185536,92
72,192.25900037288665,18.273635596297723,0.15663294792175292,0.011793677079174723,relu,0.2,1,5,"{'activ': 'relu', 'drop': 0.2, 'n_layer': 1, 'n_neur': 5}",-0.19095537813695718,-0.2585476905235104,-0.3533719972490964,-0.35608508254001403,-0.26610583657291564,-0.20725417183878306,-0.33445648946997236,-0.5148658686655211,-0.23746113428619925,-0.3809051857853819,-0.31000088350683513,0.09282505391021578,28
73,185.95995132923127,20.372490126768756,0.15420236587524414,0.029935511264970967,relu,0.2,1,10,"{'activ': 'relu', 'drop': 0.2, 'n_layer': 1, 'n_neur': 10}",-0.12021267020877643,-0.22265714602490858,-0.30554465075393117,-0.39645802400555613,-0.1879923921181884,-0.17508927253870446,-0.2848747228786016,-0.5059948301478783,-0.22897824127550787,-0.3851001677272713,-0.2812902117679324,0.11279933496174506,24
74,216.27079219818114,31.25949101246795,0.1340548038482666,0.01845627236461581,relu,0.2,1,15,"{'activ': 'relu', 'drop': 0.2, 'n_layer': 1, 'n_neur': 15}",-0.10534489997979588,-0.2509439170609405,-0.3526869771297737,-0.30665562561078563,-0.15199029880370107,-0.15710052086405746,-0.2710867760608638,-0.4988162970245648,-0.18602470991539938,-0.355189457885876,-0.2635839480335758,0.113394578361839,22
75,199.25348200798035,6.691835487336834,0.19090352058410645,0.03748372520050114,relu,0.2,2,5,"{'activ': 'relu', 'drop': 0.2, 'n_layer': 2, 'n_neur': 5}",-0.32100732502760054,-0.4376547542057551,-0.5784919507051457,-1.0695724073637478,-0.4172693755317186,-0.3875657371418665,-0.4288362477201934,-0.631791545112595,-0.38160053355593104,-0.5138601638209009,-0.5167650040185454,0.2048946109129248,51
76,242.22373869419098,21.165904478796598,0.1638516902923584,0.03090287607295793,relu,0.2,2,10,"{'activ': 'relu', 'drop': 0.2, 'n_layer': 2, 'n_neur': 10}",-0.31077573229233857,-0.3754733393566081,-0.5125479902726318,-0.5376816243504141,-0.42453485600058677,-0.3959116432089491,-0.40150750858619577,-0.6333393443040033,-0.3795026180567661,-0.4821686909633118,-0.4453443347391806,0.09047914253727435,43
77,256.69107887744906,12.074794418520847,0.17215006351470946,0.0359315356153216,relu,0.2,2,15,"{'activ': 'relu', 'drop': 0.2, 'n_layer': 2, 'n_neur': 15}",-0.6134150490144443,-0.4428456731376859,-0.559735024686034,-0.48365744149919176,-0.4125572315993099,-0.344638057277567,-0.4072336588387467,-0.590519670919561,-0.3278058277434819,-0.4897327510256227,-0.46721403857416466,0.09357081563017872,47
78,206.61423602104188,18.9910657810167,0.19865317344665528,0.03584414796465547,relu,0.2,3,5,"{'activ': 'relu', 'drop': 0.2, 'n_layer': 3, 'n_neur': 5}",-0.37194667459201625,-0.7554538970960145,-1.0066758139034726,-0.6793463083254734,-0.8571248941843622,-0.7260301193576448,-0.6859944756247552,-0.9858127933498811,-0.7542237357149485,-0.6310643315506237,-0.7453673043699192,0.17306994906994722,66
79,265.85921132564545,19.68856349933918,0.19750125408172609,0.037647384364730974,relu,0.2,3,10,"{'activ': 'relu', 'drop': 0.2, 'n_layer': 3, 'n_neur': 10}",-0.611283785909347,-0.497333538830057,-0.7223826951031767,-1.0648609723390265,-0.8528224498580489,-0.5109035243450726,-0.49834931035752644,-0.9784649715202012,-0.5007086724882991,-0.6036007067503302,-0.6840710627501085,0.20158354127409617,58
80,266.7558233499527,19.370197444068364,0.21111085414886474,0.04106863626140155,relu,0.2,3,15,"{'activ': 'relu', 'drop': 0.2, 'n_layer': 3, 'n_neur': 15}",-0.3713642469246162,-0.502079572816905,-1.0074606636457502,-0.6776011041220162,-0.8519180045619065,-0.7200950629455144,-0.6962070325318886,-0.9801284244447033,-0.7494187751101317,-0.6168207328863823,-0.7173093619989814,0.1872276160328837,64
81,245.18776750564575,18.618762133189655,0.2158193349838257,0.0334530607981375,relu,0.2,4,5,"{'activ': 'relu', 'drop': 0.2, 'n_layer': 4, 'n_neur': 5}",-0.6132715103512696,-0.7572338258392237,-0.7861780541180152,-1.0664549910411807,-0.8612605544580648,-0.7248979482579383,-0.5548441184462867,-0.8254527791770171,-0.7442074413943444,-0.908856696504286,-0.7842657919587628,0.13802722333543394,69
82,297.2874340772629,32.436259692491554,0.1912001848220825,0.030975874964284625,relu,0.2,4,10,"{'activ': 'relu', 'drop': 0.2, 'n_layer': 4, 'n_neur': 10}",-0.6144233033397654,-0.7545719941376783,-1.0064743961673226,-1.0558479677478374,-0.8529221864433049,-0.7266122716360616,-0.6859910643163075,-0.98158331243112,-0.7646357806275128,-0.9141816517732256,-0.8357243928620136,0.14151857876432644,76
83,279.044517993927,30.23138973158396,0.1830127716064453,0.016767041453198378,relu,0.2,4,15,"{'activ': 'relu', 'drop': 0.2, 'n_layer': 4, 'n_neur': 15}",-0.611623676155225,-0.750165101261963,-1.0075766779239534,-1.0530821654570937,-0.8544112105393611,-0.7194296870773874,-0.6945419319428405,-0.9796041722595699,-0.7614584740256771,-0.915837920670144,-0.8347731017313216,0.14168670411352724,74
84,196.98433253765106,7.152817209054012,0.13897218704223632,0.024956791814378994,relu,0.4,1,5,"{'activ': 'relu', 'drop': 0.4, 'n_layer': 1, 'n_neur': 5}",-0.26022200051316985,-0.3253209499906274,-0.46388550973261616,-0.4292375228491569,-0.3875024030614647,-0.2874750025064785,-0.3530799667337186,-0.53671396048611,-0.3509636447089624,-0.49066291655895955,-0.3885063877141263,0.0854778331475953,39
85,183.02701861858367,17.35770806976621,0.14197995662689208,0.03485898547832739,relu,0.4,1,10,"{'activ': 'relu', 'drop': 0.4, 'n_layer': 1, 'n_neur': 10}",-0.15167044603378993,-0.28512205113726946,-0.40208461035028353,-0.3836136513592002,-0.26857447969450216,-0.24433015273273598,-0.3239741562194374,-0.5327161112149311,-0.25776870303293276,-0.3989962602424852,-0.3248850622017568,0.10190428984615679,33
86,228.6855295419693,27.809393598828674,0.14875507354736328,0.02578504255807313,relu,0.4,1,15,"{'activ': 'relu', 'drop': 0.4, 'n_layer': 1, 'n_neur': 15}",-0.14516391597786532,-0.2532009644315205,-0.35282836398731604,-0.3996834632499488,-0.26608664748280075,-0.2072852552748121,-0.3087969706135324,-0.534003697072334,-0.25812822529099017,-0.3791739231150254,-0.3104351426496145,0.10507429820558697,29
87,197.543367767334,10.342410292777553,0.17522311210632324,0.04397677945216378,relu,0.4,2,5,"{'activ': 'relu', 'drop': 0.4, 'n_layer': 2, 'n_neur': 5}",-0.6143680086958319,-0.556506553330012,-1.0043413553104599,-0.7608959436045569,-0.6203779574567523,-0.7273217880025756,-0.538043332677049,-0.8094398667277625,-0.5597992225896026,-0.7135557820159438,-0.6904649810410547,0.13728773845354136,60
88,246.88031501770018,24.140794126914304,0.1591418981552124,0.03235603260101026,relu,0.4,2,10,"{'activ': 'relu', 'drop': 0.4, 'n_layer': 2, 'n_neur': 10}",-0.44740310562324287,-0.595064989658039,-0.802717551220733,-0.7621385609754324,-0.5918698621014444,-0.5256373418358111,-0.5416966630635112,-0.7452599766135728,-0.5186377976662885,-0.6516540573926513,-0.6182079906150727,0.1125885293425353,55
89,227.75976526737213,23.39311294694128,0.16500651836395264,0.03997110683321614,relu,0.4,2,15,"{'activ': 'relu', 'drop': 0.4, 'n_layer': 2, 'n_neur': 15}",-0.4335279165471904,-0.5381282397613801,-0.7307400178655887,-1.070904031462812,-0.5533999572645899,-0.7271072094457243,-0.5762278299852885,-0.8023023038715531,-0.5079926053707527,-0.9088281174199446,-0.6849158228994824,0.19024641134254866,59
90,230.78559091091157,33.99945482936421,0.19461393356323242,0.035890227846877676,relu,0.4,3,5,"{'activ': 'relu', 'drop': 0.4, 'n_layer': 3, 'n_neur': 5}",-0.6144075052611098,-0.7584524689003503,-1.004302050725023,-1.0713572380274505,-0.8693433909426783,-0.7281892537284783,-0.6859385847471473,-0.9878730555411225,-0.7414591733946226,-0.9088360571743977,-0.837015877844238,0.14539153833517107,97
91,249.57844550609587,11.751709934429039,0.1914503812789917,0.02649110194392439,relu,0.4,3,10,"{'activ': 'relu', 'drop': 0.4, 'n_layer': 3, 'n_neur': 10}",-0.6144284120293472,-0.7585080292644482,-1.0042903616289824,-1.0711730933978427,-0.8600844417267691,-0.726585264394258,-0.6859639648819984,-0.9878648696774369,-0.7458133562886536,-0.9088543889885075,-0.8363566182278245,0.14501466129673996,85
92,286.74568860530854,30.73780048678509,0.17088096141815184,0.03069685375515465,relu,0.4,3,15,"{'activ': 'relu', 'drop': 0.4, 'n_layer': 3, 'n_neur': 15}",-0.614341699199812,-0.7577160235785128,-1.0042777958507387,-1.069328435651547,-0.8585734394152729,-0.725188319112488,-0.6873688235721847,-0.9873387248122716,-0.7469500893404039,-0.9088768707850939,-0.8359960221318324,0.14458378487434687,79
93,231.73778591156005,20.739580475105424,0.18724522590637208,0.02918514494311489,relu,0.4,4,5,"{'activ': 'relu', 'drop': 0.4, 'n_layer': 4, 'n_neur': 5}",-0.6144043054575399,-0.7583877427957582,-1.0042664720389496,-1.0712845080236948,-0.8634496125364094,-0.7282705162827966,-0.6859859337084019,-0.9878087475584859,-0.7479107479636774,-0.9087794706704386,-0.8370548057036153,0.14482934784501858,104
94,280.2071504354477,29.10249879302677,0.22239139080047607,0.04859754367661581,relu,0.4,4,10,"{'activ': 'relu', 'drop': 0.4, 'n_layer': 4, 'n_neur': 10}",-0.6143904073208217,-0.7584144706853813,-1.004276992225386,-1.071099840474546,-0.8591885512423326,-0.7282330501855687,-0.687056402299306,-0.9876931627182656,-0.7415324193687274,-0.9088391593843681,-0.8360724455904703,0.1450156739008142,81
95,292.80589323043824,33.45023912962081,0.178497576713562,0.018694080647981632,relu,0.4,4,15,"{'activ': 'relu', 'drop': 0.4, 'n_layer': 4, 'n_neur': 15}",-0.6143444465059074,-0.7580697474354706,-1.0043087719552466,-1.070135533728587,-0.8568047494828749,-0.7250320211513246,-0.6880517948138919,-0.987496735301937,-0.7461257942169817,-0.9088632234774887,-0.8359232818069711,0.14468055329953156,77
96,189.04842619895936,12.479783517769352,0.14621391296386718,0.026866236503196448,relu,0.6,1,5,"{'activ': 'relu', 'drop': 0.6, 'n_layer': 1, 'n_neur': 5}",-0.349422727120225,-0.4258952859410504,-0.606358634581957,-0.7442303864484436,-0.44175614754934545,-0.30284022731196397,-0.3968429270772668,-0.6617356961483897,-0.40123784343184177,-0.5450757363969367,-0.487539561200742,0.1372672445330146,49
97,193.25923252105713,11.627653191267001,0.16140923500061036,0.03211531434036488,relu,0.6,1,10,"{'activ': 'relu', 'drop': 0.6, 'n_layer': 1, 'n_neur': 10}",-0.21996078716742998,-0.3746484380463342,-0.46801010782694896,-0.457635115287028,-0.32487618814945946,-0.33948632988974076,-0.3958327570182756,-0.6125675832091535,-0.3451732831446206,-0.43700884843210513,-0.39751994381710964,0.09991293850696696,40
98,224.17500734329224,32.628606277259074,0.1379910945892334,0.021838523273526155,relu,0.6,1,15,"{'activ': 'relu', 'drop': 0.6, 'n_layer': 1, 'n_neur': 15}",-0.17426994809375584,-0.2982559022020076,-0.46352357152170043,-0.562997772926029,-0.28074515903856834,-0.29511869251125816,-0.3596513795150348,-0.5373598926891576,-0.2992091123662084,-0.4284969259133504,-0.36996283567770705,0.11814210017907097,38
99,201.43771443367004,23.149418112281797,0.19387238025665282,0.024788320299532696,relu,0.6,2,5,"{'activ': 'relu', 'drop': 0.6, 'n_layer': 2, 'n_neur': 5}",-0.6143897285746099,-0.7583486488547139,-1.0042674217780028,-1.071372659273679,-0.869432207971529,-0.7282522476899332,-0.6859439063883257,-0.9879369633310374,-0.7441700773013145,-0.9088640146257556,-0.8372977875788902,0.14522709052360325,116
100,247.3748121023178,19.6353886704484,0.17272505760192872,0.032799001042993985,relu,0.6,2,10,"{'activ': 'relu', 'drop': 0.6, 'n_layer': 2, 'n_neur': 10}",-0.6144201676613325,-0.758482299887524,-1.0042408290845104,-1.0711611623827906,-0.8693288547179093,-0.7282757113063792,-0.6865557586715142,-0.9878526764789743,-0.7435336525431767,-0.9088859689901643,-0.8372737081724274,0.1451436126421736,114
101,235.68997902870177,27.535780913120725,0.17174279689788818,0.03878734060935459,relu,0.6,2,15,"{'activ': 'relu', 'drop': 0.6, 'n_layer': 2, 'n_neur': 15}",-0.6143310655091603,-0.7584536037594999,-1.0043306890103227,-1.0713161778504134,-0.8694371461148716,-0.7281623152949341,-0.6859142143595964,-0.9877745063847211,-0.7449842439763781,-0.9089264494098246,-0.8373630411669722,0.1451727568751576,118
102,220.56025156974792,27.70308912976889,0.18761110305786133,0.023794887280481514,relu,0.6,3,5,"{'activ': 'relu', 'drop': 0.6, 'n_layer': 3, 'n_neur': 5}",-0.6143608333787355,-0.7583790552533038,-1.0042002043950864,-1.0712080968905315,-0.8672509396404291,-0.7282661125541968,-0.6865284682039321,-0.9878716624557837,-0.7414788744618566,-0.9088589380910426,-0.8368403185324897,0.14525448286813228,89
103,255.2101491689682,7.619963479543241,0.2131483793258667,0.032279100060080355,relu,0.6,3,10,"{'activ': 'relu', 'drop': 0.6, 'n_layer': 3, 'n_neur': 10}",-0.6144399682375047,-0.7585226335852397,-1.004191277481368,-1.0710740484273014,-0.8693811573065514,-0.7282188412800082,-0.6862747214363547,-0.987842153581671,-0.7416214756036847,-0.9087948460679508,-0.8370361123007635,0.14527220750153658,103
104,275.7259891986847,32.25675384494132,0.18545174598693848,0.031230366035145275,relu,0.6,3,15,"{'activ': 'relu', 'drop': 0.6, 'n_layer': 3, 'n_neur': 15}",-0.6144030126076125,-0.7584866811837616,-1.0042194892544938,-1.0712202033616873,-0.8627517346448764,-0.7281494481504317,-0.6866686593359008,-0.9878326885417685,-0.7459466318469323,-0.9090496707524064,-0.8368728219679872,0.1448718526270166,91
105,244.30303592681884,19.43612888013455,0.19214165210723877,0.019103518080337903,relu,0.6,4,5,"{'activ': 'relu', 'drop': 0.6, 'n_layer': 4, 'n_neur': 5}",-0.6144099502821687,-0.7584530167633879,-1.004230308898074,-1.071122912952183,-0.8692429588442756,-0.7282158481207255,-0.6865415403379039,-0.9878483893726657,-0.7414428690631185,-0.9088295037262777,-0.837033729836078,0.1452765258564156,102
106,285.66628220081327,25.617908813872024,0.20451078414916993,0.029335447852347665,relu,0.6,4,10,"{'activ': 'relu', 'drop': 0.6, 'n_layer': 4, 'n_neur': 10}",-0.6144134382840212,-0.7582954670069866,-1.0041906641819522,-1.0713188707100263,-0.8694266438663543,-0.7282184972387115,-0.6863769515279169,-0.9878841421786101,-0.7468449140504371,-0.9089369980533843,-0.8375906587098401,0.14499477384804,120
107,287.3775160551071,30.439704150435738,0.1920393466949463,0.014907538663727689,relu,0.6,4,15,"{'activ': 'relu', 'drop': 0.6, 'n_layer': 4, 'n_neur': 15}",-0.6143575042901727,-0.75846424795566,-1.0042767730548352,-1.0710430804249977,-0.8667770169821766,-0.7282133366192586,-0.6859744717120176,-0.9878350826400969,-0.7415368042457607,-0.9089071981353282,-0.8367385516060304,0.14527888769458913,86
108,193.2644518852234,12.819182821558359,0.14940452575683594,0.02940732714354322,relu,0.8,1,5,"{'activ': 'relu', 'drop': 0.8, 'n_layer': 1, 'n_neur': 5}",-0.4161204410233218,-0.6460390179570991,-0.9160630798260044,-0.8148994433502256,-0.6484013889862467,-0.47271658489510715,-0.5567614702655572,-0.7728023004385581,-0.5230736776158641,-0.7415693092759026,-0.6508446713633887,0.15244363371953532,57
109,190.4506120443344,15.336324081723653,0.15968334674835205,0.03354036066617021,relu,0.8,1,10,"{'activ': 'relu', 'drop': 0.8, 'n_layer': 1, 'n_neur': 10}",-0.37586625509208454,-0.5426197903297654,-0.6808895644045262,-0.6606490108991636,-0.5121454219333366,-0.39771391694813646,-0.5024346231155289,-0.7183101392825417,-0.45452600536096033,-0.5490087253599051,-0.5394163452725949,0.11088878542603586,53
110,214.0465790748596,24.448112350428488,0.16219141483306884,0.03716917181341092,relu,0.8,1,15,"{'activ': 'relu', 'drop': 0.8, 'n_layer': 1, 'n_neur': 15}",-0.28245927849848873,-0.4263134655254988,-0.5990455300992358,-0.5838433883322284,-0.44081503244214343,-0.3955092930512298,-0.4014021042545159,-0.6176341301125907,-0.421380198565972,-0.5432042255800665,-0.471160664646197,0.10358788981304579,48
111,199.10595042705535,4.5148060266006445,0.16649889945983887,0.023916352992129672,relu,0.8,2,5,"{'activ': 'relu', 'drop': 0.8, 'n_layer': 2, 'n_neur': 5}",-0.6143894376833763,-0.7584822139797548,-1.0043376294110968,-1.0712430126551686,-0.869332471386273,-0.728239793394987,-0.6859853878990504,-0.9878324101582421,-0.7415650897905669,-0.9088281804338688,-0.8370235626792384,0.14535793087379775,99
112,247.06334981918334,16.382857065376733,0.16258563995361328,0.03591900837874592,relu,0.8,2,10,"{'activ': 'relu', 'drop': 0.8, 'n_layer': 2, 'n_neur': 10}",-0.6143432506197247,-0.758442176901857,-1.0042610658320308,-1.0712320466486873,-0.8694549512514305,-0.7281910083390923,-0.6877083988603075,-0.9878561284347035,-0.7414651022424422,-0.9089660727521957,-0.8371920201882471,0.14520062438521433,113
113,248.3270720243454,18.18511252672063,0.15107390880584717,0.027441583743776057,relu,0.8,2,15,"{'activ': 'relu', 'drop': 0.8, 'n_layer': 2, 'n_neur': 15}",-0.6144312658490446,-0.7583967434028055,-1.0043648065593913,-1.0710303598574793,-0.8692106174829478,-0.7282443691442353,-0.6860368304304425,-0.9877395970904929,-0.7426118402248879,-0.9089066047741279,-0.8370973034815856,0.1452424548243679,108
114,220.38934230804443,28.01860101686618,0.17566699981689454,0.02990653341342195,relu,0.8,3,5,"{'activ': 'relu', 'drop': 0.8, 'n_layer': 3, 'n_neur': 5}",-0.6144012672602108,-0.7584559517439468,-1.0041941395453082,-1.0712083600746871,-0.8690589956169381,-0.7282446099731431,-0.6863552556061892,-0.9878054626328727,-0.7424571961109261,-0.908821122874355,-0.8371002361438578,0.14522911387856338,109
115,256.4915743589401,9.745700154817708,0.20814945697784423,0.023562872575876102,relu,0.8,3,10,"{'activ': 'relu', 'drop': 0.8, 'n_layer': 3, 'n_neur': 10}",-0.614363580684831,-0.7584667524724035,-1.0043506335304417,-1.0711079991833683,-0.8693270463837277,-0.7282301258345453,-0.6860781754888292,-0.9878018436470277,-0.7420779351269644,-0.9088002022515105,-0.837060429460365,0.1452952798745714,105
116,280.16495702266695,28.115607888228883,0.18688013553619384,0.019361902347799238,relu,0.8,3,15,"{'activ': 'relu', 'drop': 0.8, 'n_layer': 3, 'n_neur': 15}",-0.6142925062600796,-0.7584729788945482,-1.0043371910699952,-1.0713638338616809,-0.8693295502310564,-0.728279393320576,-0.6864917079440993,-0.9878363075276138,-0.7456322793948295,-0.9088841889065635,-0.8374919937411042,0.14507789188402007,119
117,230.63878936767577,16.909143492024302,0.20786969661712645,0.0395518047177325,relu,0.8,4,5,"{'activ': 'relu', 'drop': 0.8, 'n_layer': 4, 'n_neur': 5}",-0.6144050165249998,-0.758451725371942,-1.0041618391094107,-1.0711657242414871,-0.8694391631029973,-0.7283087352964833,-0.6859576334935193,-0.9878698805809145,-0.7415448946526814,-0.9088571580074419,-0.8370161770381876,0.14533126240699895,98
118,291.01996569633485,26.776180373930043,0.190679669380188,0.03198507410120541,relu,0.8,4,10,"{'activ': 'relu', 'drop': 0.8, 'n_layer': 4, 'n_neur': 10}",-0.6143750224066873,-0.7584379896629264,-1.0043844588521094,-1.0713371718275386,-0.8692673713557295,-0.7282429585749183,-0.6859449434260938,-0.9879279082763355,-0.7415965867946086,-0.9088111036604022,-0.8370325514837351,0.14539261104784607,101
119,232.28138530254364,57.69512300204924,0.1039423942565918,0.026496210006675968,relu,0.8,4,15,"{'activ': 'relu', 'drop': 0.8, 'n_layer': 4, 'n_neur': 15}",-0.6144147066483312,-0.7584102443133762,-1.0042474042010332,-1.0712361698671242,-0.8693598050529436,-0.7281786916606646,-0.6859813489098482,-0.9878240586524457,-0.7420953511174345,-0.9088812221005623,-0.8370629002523764,0.14531908569914218,106
