,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_d_c,param_eps,param_l_r,param_reg,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
17,94.36666865348816,25.073072463505902,0.11675777435302734,0.009877288524868109,0.001,0.1,0.05,-1,"{'d_c': 0.001, 'eps': 0.1, 'l_r': 0.05, 'reg': -1}",-0.08487485016426796,-0.15280295405894756,-0.22188486268517432,-0.23673337912709494,-0.10508019219979088,-0.11162886761656232,-0.24879259839963339,-0.5021692306042553,-0.1542396454099204,-0.33890264590917246,-0.21571092261748195,0.12113441392068332,43
18,95.14095752239227,23.935308555659812,0.14179296493530275,0.02587272690540423,0.001,0.1,0.05,-1.5,"{'d_c': 0.001, 'eps': 0.1, 'l_r': 0.05, 'reg': -1.5}",-0.08554898677637537,-0.15355718207357608,-0.21971072663519403,-0.22622842353796133,-0.10298683389836333,-0.10237742657741901,-0.24866596687572126,-0.4987622915331557,-0.15744242634617037,-0.33573938963346955,-0.21310196538874063,0.12059068418676784,9
19,92.99350712299346,25.789150538952704,0.11861650943756104,0.014284024046452492,0.001,0.1,0.05,-2,"{'d_c': 0.001, 'eps': 0.1, 'l_r': 0.05, 'reg': -2}",-0.08072962316001871,-0.15820828759774916,-0.22325147152450184,-0.2249402614391406,-0.10358824726896884,-0.10265992881157081,-0.24508784842277376,-0.5019060858877222,-0.15238265693881525,-0.3363370922580791,-0.21290915033093402,0.1217677643482776,6
20,78.41563458442688,4.95703184601909,0.1438292980194092,0.028442007014723332,0.001,0.1,0.1,-0.5,"{'d_c': 0.001, 'eps': 0.1, 'l_r': 0.1, 'reg': -0.5}",-0.11355756959078842,-0.1623370860658361,-0.24156643632130267,-0.28565423244687665,-0.1379530066939821,-0.14084906277424958,-0.2689347074934933,-0.5109123807738843,-0.16336055338519875,-0.37993545346829316,-0.24050604890139055,0.12001424360522418,70
21,102.57276694774627,26.50127475956252,0.11669359207153321,0.023767739413331396,0.001,0.1,0.1,-1,"{'d_c': 0.001, 'eps': 0.1, 'l_r': 0.1, 'reg': -1}",-0.08481946213072064,-0.14914487015602595,-0.2209538090123454,-0.2416474248695375,-0.10631302677223646,-0.11310786601385535,-0.25419537392076236,-0.4957842871069116,-0.15719487271159602,-0.33685370579225776,-0.21600146984862487,0.11949062345589309,46
22,86.08807382583618,18.9926750943292,0.14063630104064942,0.019757974715336094,0.001,0.1,0.1,-1.5,"{'d_c': 0.001, 'eps': 0.1, 'l_r': 0.1, 'reg': -1.5}",-0.0792800371580723,-0.16711209757672255,-0.22156525209030853,-0.23128216460989717,-0.10375621204880411,-0.10424253710475441,-0.2467785659928182,-0.49384671165617894,-0.1640689730705987,-0.33447216886679787,-0.21464047201749525,0.11886774531746327,31
23,95.76674365997314,24.14012094085725,0.13173654079437255,0.01709237516551368,0.001,0.1,0.1,-2,"{'d_c': 0.001, 'eps': 0.1, 'l_r': 0.1, 'reg': -2}",-0.07817743031401583,-0.1588711745377658,-0.21387345108823586,-0.2362999683249933,-0.10559916319138868,-0.10316125818753703,-0.24480707454875453,-0.504152526911685,-0.16886076520335072,-0.3339033165617951,-0.2147706128869522,0.12147683427553897,35
24,81.2310285806656,2.8029052504346637,0.13857438564300537,0.0179000226147726,0.005,1e-07,0.01,-0.5,"{'d_c': 0.005, 'eps': 1e-07, 'l_r': 0.01, 'reg': -0.5}",-0.10475264080980809,-0.1575406783480805,-0.23769926207232303,-0.2615839224910717,-0.12517465655198698,-0.13726068820736032,-0.26684307645459915,-0.49980256088681535,-0.1572743060167719,-0.3623919023808326,-0.23103236942196498,0.11770294317236381,59
25,105.76347002983093,30.315221633146553,0.12940375804901122,0.03681966466621432,0.005,1e-07,0.01,-1,"{'d_c': 0.005, 'eps': 1e-07, 'l_r': 0.01, 'reg': -1}",-0.0846961568986112,-0.15484318109792092,-0.21705658418495416,-0.2391402507419545,-0.10069563882558039,-0.10585698763825407,-0.24722546370660842,-0.49411896589168247,-0.15649678154388824,-0.3381711728845995,-0.2138301183414054,0.1198701612423959,22
26,84.27336730957032,20.071255959312847,0.15225765705108643,0.03773191569376956,0.005,1e-07,0.01,-1.5,"{'d_c': 0.005, 'eps': 1e-07, 'l_r': 0.01, 'reg': -1.5}",-0.08033315587680248,-0.15552337592759666,-0.21373808632029873,-0.2367080358511151,-0.1026269557590201,-0.10477069435174864,-0.24488721982925254,-0.4963621757203595,-0.16061729593398044,-0.3391930912418237,-0.21347600868119976,0.12055693949874129,18
27,95.39643375873565,24.077209231309904,0.13393189907073974,0.031913451351016114,0.005,1e-07,0.01,-2,"{'d_c': 0.005, 'eps': 1e-07, 'l_r': 0.01, 'reg': -2}",-0.07932524269841543,-0.15500952714202934,-0.21884941944375733,-0.23285936690552375,-0.10400281480452757,-0.10718630080092326,-0.2467377671169292,-0.49833987432614496,-0.15875196587190366,-0.34223378140332783,-0.21432960605134826,0.12121097017717469,28
28,91.77676227092743,25.51140473671145,0.12218363285064697,0.015804774425653735,0.005,1e-07,0.05,-0.5,"{'d_c': 0.005, 'eps': 1e-07, 'l_r': 0.05, 'reg': -0.5}",-0.11277991091570312,-0.16253673157166193,-0.24412773036341126,-0.25353540750193965,-0.14240106288618098,-0.1506367952643514,-0.2715050697290145,-0.5060047494582659,-0.15802856766301548,-0.36966427133707414,-0.2371220296690618,0.1162314489818762,66
29,92.18676314353942,34.974038449861894,0.10801255702972412,0.012989250433562452,0.005,1e-07,0.05,-1,"{'d_c': 0.005, 'eps': 1e-07, 'l_r': 0.05, 'reg': -1}",-0.08550000753787085,-0.15199364101389087,-0.22050618716480389,-0.24245675334759306,-0.10671161641162735,-0.10886132720411563,-0.2509150643081774,-0.49694197441205634,-0.15314394847242643,-0.3426193076680209,-0.21596498275405826,0.12058223263301951,45
30,79.32249524593354,6.399842705931918,0.15396828651428224,0.02601955451109504,0.005,1e-07,0.05,-1.5,"{'d_c': 0.005, 'eps': 1e-07, 'l_r': 0.05, 'reg': -1.5}",-0.0826657365060318,-0.15502227091557827,-0.21957988364757683,-0.23105360271854297,-0.10174069198746963,-0.10508079930772164,-0.24479619915446466,-0.500322615581875,-0.15859022177067714,-0.3368776471865593,-0.21357296687764973,0.12108300809040753,19
31,101.85829174518585,26.774062339358444,0.12749040126800537,0.023080717557358695,0.005,1e-07,0.05,-2,"{'d_c': 0.005, 'eps': 1e-07, 'l_r': 0.05, 'reg': -2}",-0.08003663329412943,-0.15700622873266246,-0.2138758571259829,-0.22707034425703335,-0.10189286993284224,-0.10491949589814932,-0.2445691557252061,-0.502649838498272,-0.1609050046684092,-0.33526025790338293,-0.21281856860360698,0.12148837858056521,4
