,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_b_1,param_b_2,param_d_c,param_eps,param_l_r,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
232,35.687945461273195,2.9545268893958574,0.14465880393981934,0.01723014414291666,0.99,0.9,0.005,0.0001,0.01,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.005, 'eps': 0.0001, 'l_r': 0.01}",-0.09380096217273776,-0.12942586358776728,-0.23710327977656256,-0.23696914408092665,-0.11955561553293502,-0.16337097303018586,0.06126203760654881,38
233,35.854465055465695,2.788163805040854,0.13564114570617675,0.03755622991872468,0.99,0.9,0.005,0.0001,0.05,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.005, 'eps': 0.0001, 'l_r': 0.05}",-0.09840318621070565,-0.1209705531870908,-0.22920720970479871,-0.2336027959744843,-0.11895837853665836,-0.16022842472274756,0.05866622271967179,3
234,36.37182912826538,2.5019854008892533,0.14029064178466796,0.03238267299804539,0.99,0.9,0.005,0.001,0.005,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.005, 'eps': 0.001, 'l_r': 0.005}",-0.11567945141503586,-0.1346761649709782,-0.23861039298166373,-0.23449110275164797,-0.10277213683247209,-0.16524584979035956,0.059112705138478785,102
235,37.83308029174805,3.034253288045915,0.1341487407684326,0.020960590775563556,0.99,0.9,0.005,0.001,0.01,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.005, 'eps': 0.001, 'l_r': 0.01}",-0.0982190225815962,-0.12835652943957004,-0.2415741306405147,-0.2394196452674484,-0.1134475561178568,-0.16420337680939723,0.06302190951159195,69
236,37.21473536491394,3.418882201590954,0.13260316848754883,0.022122262355052037,0.99,0.9,0.005,0.001,0.05,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.005, 'eps': 0.001, 'l_r': 0.05}",-0.10191096347278986,-0.1350027023802916,-0.2441979184232242,-0.2418016026391772,-0.11480599249452571,-0.1675438358820017,0.06251070904960457,158
237,38.573890924453735,3.477078952811936,0.13060173988342286,0.019611901125224956,0.99,0.9,0.005,0.1,0.005,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.005, 'eps': 0.1, 'l_r': 0.005}",-0.1344476767836688,-0.15068323130269842,-0.25248879871295316,-0.2548032622050051,-0.17185021096924263,-0.19285463599471359,0.051038910217748354,290
238,33.56157236099243,0.46197177399773665,0.1216287612915039,0.02214918529387638,0.99,0.9,0.005,0.1,0.01,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.005, 'eps': 0.1, 'l_r': 0.01}",-0.1051987773167866,-0.12997758978287882,-0.2325864903212828,-0.23708527301089166,-0.14117752663146688,-0.16920513141266136,0.054856303734817834,188
239,35.84690670967102,2.858356199288768,0.13094496726989746,0.018261694380832902,0.99,0.9,0.005,0.1,0.05,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.005, 'eps': 0.1, 'l_r': 0.05}",-0.0902600944411462,-0.12766958067099532,-0.24029057206158044,-0.24039991495778382,-0.10720973097327204,-0.16116597862095555,0.06572617089369123,8
240,37.73418288230896,2.991747670904452,0.13836169242858887,0.031204669709911176,0.99,0.9,0.001,1e-07,0.005,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.001, 'eps': 1e-07, 'l_r': 0.005}",-0.09052110332330533,-0.12886487511637568,-0.2366948919806843,-0.24342860517743853,-0.12545942242458735,-0.1649937796044782,0.06278138900703621,92
241,36.13862047195435,2.7136984167908027,0.11889986991882324,0.011149878951545247,0.99,0.9,0.001,1e-07,0.01,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.001, 'eps': 1e-07, 'l_r': 0.01}",-0.08981560723317238,-0.13915478796769326,-0.2351020187791845,-0.23463572626539977,-0.1229047238346904,-0.16432257281602808,0.05975585836991061,75
242,37.38353757858276,3.282919963120739,0.1268937110900879,0.01026959159022403,0.99,0.9,0.001,1e-07,0.05,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.001, 'eps': 1e-07, 'l_r': 0.05}",-0.08768990123620632,-0.13104266891416497,-0.24183558127479082,-0.2386170643986998,-0.12595711555262734,-0.16502846627529785,0.06320992517031578,93
243,36.127802753448485,2.632493818094664,0.11239080429077149,0.010977199688740566,0.99,0.9,0.001,0.0001,0.005,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.001, 'eps': 0.0001, 'l_r': 0.005}",-0.09395345042233122,-0.12788972286657582,-0.2382434723640358,-0.23781410205288722,-0.12181824489654156,-0.16394379852047433,0.06156357810184451,58
244,37.305475091934206,3.35376824863606,0.1372659683227539,0.030178278237258837,0.99,0.9,0.001,0.0001,0.01,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.001, 'eps': 0.0001, 'l_r': 0.01}",-0.09766883710655662,-0.12352453805173139,-0.2384843305567983,-0.23654555412097997,-0.10959120858420793,-0.16116289368405484,0.06287913777084411,7
245,38.56422052383423,3.4467463491884125,0.12656822204589843,0.02599985999845252,0.99,0.9,0.001,0.0001,0.05,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.001, 'eps': 0.0001, 'l_r': 0.05}",-0.09268866858506823,-0.14326320566556233,-0.2301069036984989,-0.23986761790094208,-0.11293763066432486,-0.16377280530287927,0.06041265805280521,51
246,35.63562169075012,4.68270612739841,0.1209418773651123,0.015134875235666315,0.99,0.9,0.001,0.001,0.005,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.001, 'eps': 0.001, 'l_r': 0.005}",-0.12123857679791014,-0.1279395785957003,-0.2512540394706877,-0.23959472432669254,-0.10822169248537794,-0.16964972233527373,0.0623030429962649,195
247,37.227512168884275,5.1415421578036895,0.13648719787597657,0.025916457754711013,0.99,0.9,0.001,0.001,0.01,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.001, 'eps': 0.001, 'l_r': 0.01}",-0.10907058269491825,-0.1344602941808935,-0.24052256433459382,-0.2355604480618513,-0.1125392936437601,-0.1664306365832034,0.059135606891610154,124
248,36.36345028877258,4.141136352942361,0.11193170547485351,0.013604205443175444,0.99,0.9,0.001,0.001,0.05,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.001, 'eps': 0.001, 'l_r': 0.05}",-0.08896544447846805,-0.1284747406689408,-0.2472483844850533,-0.24761042677166123,-0.12078365186917678,-0.16661652965466,0.06730029296482948,131
249,36.01918578147888,4.5439952025080315,0.14316654205322266,0.03966313675453856,0.99,0.9,0.001,0.1,0.005,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.001, 'eps': 0.1, 'l_r': 0.005}",-0.09694301436721385,-0.13548454984698038,-0.24340763863966244,-0.23362373728465774,-0.13218733851133835,-0.16832925572997057,0.05895954756018748,174
250,35.030654191970825,3.3587378123434455,0.1292656421661377,0.010799841105736422,0.99,0.9,0.001,0.1,0.01,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.001, 'eps': 0.1, 'l_r': 0.01}",-0.09588367442116842,-0.12902171420146405,-0.2468640518687718,-0.23236513547482762,-0.11325902381308142,-0.16347871995586266,0.06320893153399582,40
251,37.53087739944458,3.3442814487488555,0.13654146194458008,0.009516362741951232,0.99,0.9,0.001,0.1,0.05,"{'b_1': 0.99, 'b_2': 0.9, 'd_c': 0.001, 'eps': 0.1, 'l_r': 0.05}",-0.23582922741970175,-0.12967403848569029,-0.2455670134812006,-0.2295730666707601,-0.1265345413306189,-0.19343557747759435,0.053594978855398816,294
252,37.34974083900452,3.422933870405221,0.14944963455200194,0.026580005615532372,0.99,0.99,0.01,1e-07,0.005,"{'b_1': 0.99, 'b_2': 0.99, 'd_c': 0.01, 'eps': 1e-07, 'l_r': 0.005}",-0.12505152223033486,-0.17481192806044515,-0.24890982564457959,-0.24325289404679762,-0.15422920103176524,-0.1892510742027845,0.04905500216134781,279
253,35.77302956581116,2.8523562702641323,0.13698763847351075,0.02434020670274733,0.99,0.99,0.01,1e-07,0.01,"{'b_1': 0.99, 'b_2': 0.99, 'd_c': 0.01, 'eps': 1e-07, 'l_r': 0.01}",-0.10266518203066115,-0.13054894095655345,-0.227983440465492,-0.23508631082464668,-0.13683392359769983,-0.16662355957501063,0.054280121351737924,132
254,36.14928760528564,2.8738864085965865,0.1266180992126465,0.012059842306064182,0.99,0.99,0.01,1e-07,0.05,"{'b_1': 0.99, 'b_2': 0.99, 'd_c': 0.01, 'eps': 1e-07, 'l_r': 0.05}",-0.09725636010678192,-0.13302754263696573,-0.2514700876700255,-0.23711083879276632,-0.11980793342638581,-0.16773455252658506,0.06370780470627126,166
255,36.86377716064453,2.3725598797018166,0.13445692062377929,0.01764362274565476,0.99,0.99,0.01,0.0001,0.005,"{'b_1': 0.99, 'b_2': 0.99, 'd_c': 0.01, 'eps': 0.0001, 'l_r': 0.005}",-0.15590849026187256,-0.1392901140489008,-0.24423153898435382,-0.2407659515780419,-0.1843759857530322,-0.19291441612524024,0.042990988960778055,292
256,39.06604824066162,2.9334478282716554,0.13333415985107422,0.024952832779037596,0.99,0.99,0.01,0.0001,0.01,"{'b_1': 0.99, 'b_2': 0.99, 'd_c': 0.01, 'eps': 0.0001, 'l_r': 0.01}",-0.09900952882613823,-0.13564988762517424,-0.23506693348190172,-0.24196516357416598,-0.11727739160247039,-0.16579378102197012,0.06053673242656612,112
