date,O3
2021-05-03 20:41:33,95
2021-05-03 20:42:03,94
2021-05-03 20:42:33,95
2021-05-03 20:43:03,93
2021-05-03 20:43:33,94
2021-05-03 20:44:03,94
2021-05-03 20:44:33,94
2021-05-03 20:45:03,92
2021-05-03 20:45:33,93
2021-05-03 20:46:03,94
2021-05-03 20:46:33,94
2021-05-03 20:47:03,93
2021-05-03 20:47:33,94
2021-05-03 20:48:03,94
2021-05-03 20:48:33,92
2021-05-03 20:49:03,96
2021-05-03 20:49:33,95
2021-05-03 20:50:03,96
2021-05-03 20:50:33,95
2021-05-03 20:51:03,95
2021-05-03 20:51:33,95
2021-05-03 20:52:03,96
2021-05-03 20:52:33,96
2021-05-03 20:53:03,94
2021-05-03 20:53:34,96
2021-05-03 20:54:04,96
2021-05-03 20:54:34,96
2021-05-03 20:55:04,97
2021-05-03 20:55:34,95
2021-05-03 20:56:04,96
2021-05-03 20:56:34,97
2021-05-03 20:57:04,96
2021-05-03 20:57:34,95
2021-05-03 20:58:04,96
2021-05-03 20:58:34,97
2021-05-03 20:59:04,96
2021-05-03 20:59:34,96
2021-05-03 21:00:04,97
2021-05-03 21:00:34,96
2021-05-03 21:01:04,95
2021-05-03 21:01:34,94
2021-05-03 21:02:04,94
2021-05-03 21:02:34,95
2021-05-03 21:03:04,94
2021-05-03 21:03:34,95
2021-05-03 21:04:04,95
2021-05-03 21:04:34,95
2021-05-03 21:05:04,95
2021-05-03 21:05:34,94
2021-05-03 21:06:04,95
2021-05-03 21:06:34,93
2021-05-03 21:07:04,94
2021-05-03 21:07:34,94
2021-05-03 21:08:04,95
2021-05-03 21:08:34,94
2021-05-03 21:09:04,94
2021-05-03 21:09:34,92
2021-05-03 21:10:04,94
2021-05-03 21:10:34,95
2021-05-03 21:11:05,95
2021-05-03 21:11:35,94
2021-05-03 21:12:05,93
2021-05-03 21:12:35,93
2021-05-03 21:13:05,94
2021-05-03 21:13:35,95
2021-05-03 21:14:05,95
2021-05-03 21:14:35,95
2021-05-03 21:15:05,92
2021-05-03 21:15:35,94
2021-05-03 21:16:05,93
2021-05-03 21:16:35,96
2021-05-03 21:17:35,93
2021-05-03 21:18:05,94
2021-05-03 21:18:35,94
2021-05-03 21:19:05,94
2021-05-03 21:19:35,93
2021-05-03 21:20:05,94
2021-05-03 21:20:35,94
2021-05-03 21:21:05,94
2021-05-03 21:21:35,94
2021-05-03 21:22:05,95
2021-05-03 21:22:35,92
2021-05-03 21:23:05,92
2021-05-03 21:23:35,92
2021-05-03 21:24:05,92
2021-05-03 21:24:35,93
2021-05-03 21:25:05,92
2021-05-03 21:25:35,91
2021-05-03 21:26:05,92
2021-05-03 21:26:35,93
2021-05-03 21:27:05,94
2021-05-03 21:27:35,93
2021-05-03 21:28:05,94
2021-05-03 21:28:35,94
2021-05-03 21:29:06,94
2021-05-03 21:29:36,93
2021-05-03 21:30:06,95
2021-05-03 21:30:36,93
2021-05-03 21:31:06,94
2021-05-03 21:31:36,94
2021-05-03 21:32:06,95
2021-05-03 21:32:36,95
2021-05-03 21:33:06,93
2021-05-03 21:33:36,93
2021-05-03 21:34:06,93
2021-05-03 21:34:36,95
2021-05-03 21:35:06,92
2021-05-03 21:35:36,92
2021-05-03 21:36:06,93
2021-05-03 21:36:36,94
2021-05-03 21:37:06,93
2021-05-03 21:37:36,91
2021-05-03 21:38:06,93
2021-05-03 21:38:36,91
2021-05-03 21:39:06,92
2021-05-03 21:39:36,96
2021-05-03 21:40:06,95
2021-05-03 21:40:36,95
2021-05-03 21:41:06,96
2021-05-03 21:41:36,93
2021-05-03 21:42:06,95
2021-05-03 21:42:36,96
2021-05-03 21:43:06,94
2021-05-03 21:43:36,94
2021-05-03 21:44:06,94
2021-05-03 21:44:36,95
2021-05-03 21:45:06,94
2021-05-03 21:45:36,93
2021-05-03 21:46:07,92
2021-05-03 21:46:37,94
2021-05-03 21:47:07,93
2021-05-03 21:47:37,92
2021-05-03 21:48:07,92
2021-05-03 21:48:37,93
2021-05-03 21:49:07,92
2021-05-03 21:49:37,92
2021-05-03 21:50:07,92
2021-05-03 21:50:37,93
2021-05-03 21:51:07,93
2021-05-03 21:51:37,92
2021-05-03 21:52:07,90
2021-05-03 21:52:37,91
2021-05-03 21:53:07,90
2021-05-03 21:53:37,90
2021-05-03 21:54:07,90
2021-05-03 21:54:37,92
2021-05-03 21:55:07,92
2021-05-03 21:55:37,92
2021-05-03 21:56:07,91
2021-05-03 21:56:37,91
2021-05-03 21:57:07,92
2021-05-03 21:57:37,90
2021-05-03 21:58:07,90
2021-05-03 21:58:37,91
2021-05-03 21:59:07,91
2021-05-03 21:59:37,88
2021-05-03 22:00:07,90
2021-05-03 22:00:37,90
2021-05-03 22:01:07,90
2021-05-03 22:01:37,90
2021-05-03 22:02:07,90
2021-05-03 22:02:37,90
2021-05-03 22:03:07,90
2021-05-03 22:03:37,90
2021-05-03 22:04:08,90
2021-05-03 22:04:38,88
2021-05-03 22:05:08,88
2021-05-03 22:05:38,90
2021-05-03 22:06:08,88
2021-05-03 22:06:38,88
2021-05-03 22:07:08,90
2021-05-03 22:07:38,87
2021-05-03 22:08:08,90
2021-05-03 22:08:38,88
2021-05-03 22:09:08,88
2021-05-03 22:09:38,90
2021-05-03 22:10:08,88
2021-05-03 22:10:38,88
2021-05-03 22:11:08,90
2021-05-03 22:11:38,90
2021-05-03 22:12:08,87
2021-05-03 22:12:38,86
2021-05-03 22:13:08,88
2021-05-03 22:13:38,88
2021-05-03 22:14:08,88
2021-05-03 22:14:38,84
2021-05-03 22:15:08,86
2021-05-03 22:15:38,86
2021-05-03 22:16:08,83
2021-05-03 22:16:38,84
2021-05-03 22:17:08,85
2021-05-03 22:17:38,85
2021-05-03 22:18:08,87
2021-05-03 22:18:38,86
2021-05-03 22:19:08,86
2021-05-03 22:19:38,87
2021-05-03 22:20:08,85
2021-05-03 22:20:38,84
2021-05-03 22:21:08,84
2021-05-03 22:21:39,87
2021-05-03 22:22:09,86
2021-05-03 22:22:39,85
2021-05-03 22:23:09,84
2021-05-03 22:23:39,84
2021-05-03 22:24:09,84
2021-05-03 22:24:39,86
2021-05-03 22:25:09,85
2021-05-03 22:25:39,85
2021-05-03 22:26:09,84
2021-05-03 22:26:39,84
2021-05-03 22:27:09,84
2021-05-03 22:27:39,84
2021-05-03 22:28:09,84
2021-05-03 22:28:39,84
2021-05-03 22:29:09,84
2021-05-03 22:29:39,84
2021-05-03 22:30:09,84
2021-05-03 22:30:39,82
2021-05-03 22:31:09,82
2021-05-03 22:31:39,84
2021-05-03 22:32:09,83
2021-05-03 22:32:39,82
2021-05-03 22:33:09,84
2021-05-03 22:33:39,84
2021-05-03 22:34:09,84
2021-05-03 22:34:39,83
2021-05-03 22:35:09,83
2021-05-03 22:35:39,84
2021-05-03 22:36:09,84
2021-05-03 22:36:39,83
2021-05-03 22:37:09,82
2021-05-03 22:37:39,83
2021-05-03 22:38:09,83
2021-05-03 22:38:39,83
2021-05-03 22:39:10,83
2021-05-03 22:39:40,83
2021-05-03 22:40:10,83
2021-05-03 22:40:40,82
2021-05-03 22:41:10,81
2021-05-03 22:41:40,81
2021-05-03 22:42:10,81
2021-05-03 22:42:40,82
2021-05-03 22:43:10,82
2021-05-03 22:43:40,82
2021-05-03 22:44:10,82
2021-05-03 22:44:40,82
2021-05-03 22:45:10,80
2021-05-03 22:45:40,80
2021-05-03 22:46:10,82
2021-05-03 22:46:40,80
2021-05-03 22:47:10,81
2021-05-03 22:47:40,81
2021-05-03 22:48:10,82
2021-05-03 22:48:40,81
2021-05-03 22:49:10,81
2021-05-03 22:49:40,81
2021-05-03 22:50:10,82
2021-05-03 22:50:40,81
2021-05-03 22:51:10,80
2021-05-03 22:51:40,80
2021-05-03 22:52:10,81
2021-05-03 22:52:40,79
2021-05-03 22:53:10,81
2021-05-03 22:53:40,81
2021-05-03 22:54:10,81
2021-05-03 22:54:40,81
2021-05-03 22:55:10,81
2021-05-03 22:55:40,81
2021-05-03 22:56:10,81
2021-05-03 22:56:40,80
2021-05-03 22:57:11,80
2021-05-03 22:57:41,80
2021-05-03 22:58:11,80
2021-05-03 22:58:41,81
2021-05-03 22:59:11,79
2021-05-03 22:59:41,79
2021-05-03 23:00:11,80
2021-05-03 23:00:41,80
2021-05-03 23:01:11,80
2021-05-03 23:01:41,80
2021-05-03 23:02:11,80
2021-05-03 23:02:41,80
2021-05-03 23:03:11,80
2021-05-03 23:03:41,80
2021-05-03 23:04:11,80
2021-05-03 23:04:41,79
2021-05-03 23:05:11,79
2021-05-03 23:05:41,79
2021-05-03 23:06:11,80
2021-05-03 23:06:41,80
2021-05-03 23:07:11,78
2021-05-03 23:07:41,78
2021-05-03 23:08:11,81
2021-05-03 23:08:41,80
2021-05-03 23:09:11,79
2021-05-03 23:09:41,79
2021-05-03 23:10:11,80
2021-05-03 23:10:41,81
2021-05-03 23:11:11,80
2021-05-03 23:11:41,78
2021-05-03 23:12:11,80
2021-05-03 23:12:41,80
2021-05-03 23:13:11,81
2021-05-03 23:13:41,81
2021-05-03 23:14:11,81
2021-05-03 23:14:41,81
2021-05-03 23:15:11,79
2021-05-03 23:15:42,79
2021-05-03 23:16:12,79
2021-05-03 23:16:42,79
2021-05-03 23:17:12,79
2021-05-03 23:17:42,78
2021-05-03 23:18:12,79
2021-05-03 23:18:42,78
2021-05-03 23:19:12,79
2021-05-03 23:19:42,77
2021-05-03 23:20:12,77
2021-05-03 23:20:42,76
2021-05-03 23:21:12,79
2021-05-03 23:21:42,79
2021-05-03 23:22:12,78
2021-05-03 23:22:42,78
2021-05-03 23:23:12,80
2021-05-03 23:23:42,80
2021-05-03 23:24:12,80
2021-05-03 23:24:42,79
2021-05-03 23:25:12,79
2021-05-03 23:25:42,80
2021-05-03 23:26:12,81
2021-05-03 23:26:42,81
2021-05-03 23:27:12,81
2021-05-03 23:27:42,81
2021-05-03 23:28:12,81
2021-05-03 23:28:42,81
2021-05-03 23:29:12,79
2021-05-03 23:29:42,81
2021-05-03 23:30:12,80
2021-05-03 23:30:42,83
2021-05-03 23:31:12,84
2021-05-03 23:31:42,83
2021-05-03 23:32:12,82
2021-05-03 23:32:42,82
2021-05-03 23:33:13,82
2021-05-03 23:33:43,82
2021-05-03 23:34:13,82
2021-05-03 23:34:43,83
2021-05-03 23:35:13,85
2021-05-03 23:35:43,84
2021-05-03 23:36:13,85
2021-05-03 23:36:43,84
2021-05-03 23:37:13,85
2021-05-03 23:37:43,85
2021-05-03 23:38:13,87
2021-05-03 23:38:43,87
2021-05-03 23:39:13,88
2021-05-03 23:39:43,86
2021-05-03 23:40:13,82
2021-05-03 23:40:43,87
2021-05-03 23:41:13,88
2021-05-03 23:41:43,87
2021-05-03 23:42:13,83
2021-05-03 23:42:43,82
2021-05-03 23:43:13,88
2021-05-03 23:43:43,88
2021-05-03 23:44:13,88
2021-05-03 23:44:43,87
2021-05-03 23:45:13,91
2021-05-03 23:45:43,90
2021-05-03 23:46:13,87
2021-05-03 23:46:43,86
2021-05-03 23:47:13,86
2021-05-03 23:47:43,86
2021-05-03 23:48:13,85
2021-05-03 23:48:43,85
2021-05-03 23:49:13,85
2021-05-03 23:49:43,87
2021-05-03 23:50:13,88
2021-05-03 23:50:43,88
2021-05-03 23:51:13,88
2021-05-03 23:51:44,88
2021-05-03 23:52:14,84
2021-05-03 23:52:44,83
2021-05-03 23:53:14,83
2021-05-03 23:53:44,83
2021-05-03 23:54:14,83
2021-05-03 23:54:44,84
2021-05-03 23:55:14,84
2021-05-03 23:55:44,83
2021-05-03 23:56:14,82
2021-05-03 23:56:44,80
2021-05-03 23:57:14,80
2021-05-03 23:57:44,79
2021-05-03 23:58:14,79
2021-05-03 23:58:44,80
2021-05-03 23:59:14,81
2021-05-03 23:59:44,81
2021-05-04 00:00:14,80
2021-05-04 00:00:44,78
2021-05-04 00:01:14,78
2021-05-04 00:01:44,78
2021-05-04 00:02:14,77
2021-05-04 00:02:44,71
2021-05-04 00:03:14,72
2021-05-04 00:03:44,72
2021-05-04 00:04:14,72
2021-05-04 00:04:44,83
2021-05-04 00:05:14,83
2021-05-04 00:05:44,83
2021-05-04 00:06:14,84
2021-05-04 00:06:44,83
2021-05-04 00:07:14,84
2021-05-04 00:07:44,86
2021-05-04 00:08:14,86
2021-05-04 00:08:44,87
2021-05-04 00:09:14,90
2021-05-04 00:09:44,90
2021-05-04 00:10:15,90
2021-05-04 00:10:45,86
2021-05-04 00:11:15,85
2021-05-04 00:11:45,87
2021-05-04 00:12:15,84
2021-05-04 00:12:45,85
2021-05-04 00:13:15,85
2021-05-04 00:13:45,85
2021-05-04 00:14:15,85
2021-05-04 00:14:45,85
2021-05-04 00:15:15,85
2021-05-04 00:15:45,85
2021-05-04 00:16:15,86
2021-05-04 00:16:45,84
2021-05-04 00:17:15,83
2021-05-04 00:17:45,84
2021-05-04 00:18:15,86
2021-05-04 00:18:45,87
2021-05-04 00:19:15,85
2021-05-04 00:19:45,85
2021-05-04 00:20:15,86
2021-05-04 00:20:45,88
2021-05-04 00:21:15,91
2021-05-04 00:21:45,94
2021-05-04 00:22:15,92
2021-05-04 00:22:45,90
2021-05-04 00:23:15,91
2021-05-04 00:23:45,91
2021-05-04 00:24:15,91
2021-05-04 00:24:45,88
2021-05-04 00:25:15,95
2021-05-04 00:25:45,96
2021-05-04 00:26:15,96
2021-05-04 00:26:45,95
2021-05-04 00:27:16,94
2021-05-04 00:27:46,93
2021-05-04 00:28:16,94
2021-05-04 00:28:46,92
2021-05-04 00:29:16,91
2021-05-04 00:29:46,90
2021-05-04 00:30:16,92
2021-05-04 00:30:46,88
2021-05-04 00:31:16,87
2021-05-04 00:31:46,92
2021-05-04 00:32:16,92
2021-05-04 00:32:46,90
2021-05-04 00:33:16,88
2021-05-04 00:33:46,88
2021-05-04 00:34:16,88
2021-05-04 00:34:46,84
2021-05-04 00:35:16,86
2021-05-04 00:35:46,85
2021-05-04 00:36:16,86
2021-05-04 00:36:46,85
2021-05-04 00:37:16,84
2021-05-04 00:37:46,81
2021-05-04 00:38:16,84
2021-05-04 00:38:46,83
2021-05-04 00:39:16,81
2021-05-04 00:39:46,83
2021-05-04 00:40:16,83
2021-05-04 00:40:46,83
2021-05-04 00:41:16,82
2021-05-04 00:41:46,83
2021-05-04 00:42:16,84
2021-05-04 00:42:46,84
2021-05-04 00:43:16,79
2021-05-04 00:43:46,79
2021-05-04 00:44:16,79
2021-05-04 00:44:46,75
2021-05-04 00:45:17,73
2021-05-04 00:45:47,72
2021-05-04 00:46:17,71
2021-05-04 00:46:47,72
2021-05-04 00:47:17,72
2021-05-04 00:47:47,70
2021-05-04 00:48:17,70
2021-05-04 00:48:47,68
2021-05-04 00:49:17,67
2021-05-04 00:49:47,66
2021-05-04 00:50:17,66
2021-05-04 00:50:47,67
2021-05-04 00:51:17,69
2021-05-04 00:51:47,69
2021-05-04 00:52:17,67
2021-05-04 00:52:47,66
2021-05-04 00:53:17,66
2021-05-04 00:53:47,66
2021-05-04 00:54:17,66
2021-05-04 00:54:47,69
2021-05-04 00:55:17,63
2021-05-04 00:55:47,55
2021-05-04 00:56:17,55
2021-05-04 00:56:47,62
2021-05-04 00:57:17,55
2021-05-04 00:57:47,57
2021-05-04 00:58:17,54
2021-05-04 00:58:47,51
2021-05-04 00:59:17,57
2021-05-04 00:59:47,54
2021-05-04 01:00:17,63
2021-05-04 01:00:47,64
2021-05-04 01:01:17,65
2021-05-04 01:01:47,64
2021-05-04 01:02:17,68
2021-05-04 01:02:48,66
2021-05-04 01:03:18,66
2021-05-04 01:03:48,66
2021-05-04 01:04:18,66
2021-05-04 01:04:48,63
2021-05-04 01:05:18,63
2021-05-04 01:05:48,62
2021-05-04 01:06:18,64
2021-05-04 01:06:48,64
2021-05-04 01:07:18,65
2021-05-04 01:07:48,63
2021-05-04 01:08:18,66
2021-05-04 01:08:48,67
2021-05-04 01:09:18,66
2021-05-04 01:09:48,66
2021-05-04 01:10:18,71
2021-05-04 01:10:48,69
2021-05-04 01:11:18,71
2021-05-04 01:11:48,73
2021-05-04 01:12:18,68
2021-05-04 01:12:48,69
2021-05-04 01:13:18,68
2021-05-04 01:13:48,68
2021-05-04 01:14:18,68
2021-05-04 01:14:48,65
2021-05-04 01:15:18,63
2021-05-04 01:15:48,67
2021-05-04 01:16:18,68
2021-05-04 01:16:48,68
2021-05-04 01:17:18,69
2021-05-04 01:17:48,67
2021-05-04 01:18:18,70
2021-05-04 01:18:48,70
2021-05-04 01:19:18,70
2021-05-04 01:19:48,71
2021-05-04 01:20:18,70
2021-05-04 01:20:48,68
2021-05-04 01:21:18,67
2021-05-04 01:21:48,66
2021-05-04 01:22:19,71
2021-05-04 01:22:49,69
2021-05-04 01:23:19,68
2021-05-04 01:23:49,68
2021-05-04 01:24:19,68
2021-05-04 01:24:49,71
2021-05-04 01:25:19,70
2021-05-04 01:25:49,71
2021-05-04 01:26:19,68
2021-05-04 01:26:49,76
2021-05-04 01:27:19,73
2021-05-04 01:27:49,72
2021-05-04 01:28:19,73
2021-05-04 01:28:49,76
2021-05-04 01:29:19,76
2021-05-04 01:29:49,75
2021-05-04 01:30:19,71
2021-05-04 01:30:49,71
2021-05-04 01:31:19,71
2021-05-04 01:31:49,71
2021-05-04 01:32:19,68
2021-05-04 01:32:49,68
2021-05-04 01:33:19,68
2021-05-04 01:33:49,68
2021-05-04 01:34:19,68
2021-05-04 01:34:49,70
2021-05-04 01:35:19,71
2021-05-04 01:35:49,71
2021-05-04 01:36:19,68
2021-05-04 01:36:49,72
2021-05-04 01:37:19,71
2021-05-04 01:37:49,70
2021-05-04 01:38:19,72
2021-05-04 01:38:49,73
2021-05-04 01:39:19,71
2021-05-04 01:39:49,70
2021-05-04 01:40:19,68
2021-05-04 01:40:50,67
2021-05-04 01:41:20,66
2021-05-04 01:41:50,66
2021-05-04 01:42:20,76
2021-05-04 01:42:50,79
2021-05-04 01:43:20,79
2021-05-04 01:43:50,79
2021-05-04 01:44:20,79
2021-05-04 01:44:50,80
2021-05-04 01:45:20,80
2021-05-04 01:45:50,81
2021-05-04 01:46:20,80
2021-05-04 01:46:50,79
2021-05-04 01:47:20,78
2021-05-04 01:47:50,79
2021-05-04 01:48:20,78
2021-05-04 01:48:50,79
2021-05-04 01:49:20,79
2021-05-04 01:49:50,80
2021-05-04 01:50:20,78
2021-05-04 01:50:50,77
2021-05-04 01:51:20,75
2021-05-04 01:51:50,76
2021-05-04 01:52:20,77
2021-05-04 01:52:50,73
2021-05-04 01:53:20,76
2021-05-04 01:53:50,76
2021-05-04 01:54:20,76
2021-05-04 01:54:50,76
2021-05-04 01:55:20,72
2021-05-04 01:55:50,72
2021-05-04 01:56:20,72
2021-05-04 01:56:50,70
2021-05-04 01:57:20,69
2021-05-04 01:57:50,70
2021-05-04 01:58:20,69
2021-05-04 01:58:50,70
2021-05-04 01:59:20,69
2021-05-04 01:59:50,70
2021-05-04 02:00:20,73
2021-05-04 02:00:50,70
2021-05-04 02:01:20,70
2021-05-04 02:01:51,70
2021-05-04 02:02:21,69
2021-05-04 02:02:51,68
2021-05-04 02:03:21,66
2021-05-04 02:03:51,66
2021-05-04 02:04:21,66
2021-05-04 02:04:51,65
2021-05-04 02:05:21,66
2021-05-04 02:05:51,66
2021-05-04 02:06:21,66
2021-05-04 02:06:51,66
2021-05-04 02:07:21,66
2021-05-04 02:07:51,67
2021-05-04 02:08:21,68
2021-05-04 02:08:51,67
2021-05-04 02:09:21,64
2021-05-04 02:09:51,63
2021-05-04 02:10:21,63
2021-05-04 02:10:51,62
2021-05-04 02:11:21,60
2021-05-04 02:11:51,58
2021-05-04 02:12:21,58
2021-05-04 02:12:51,58
2021-05-04 02:13:21,55
2021-05-04 02:13:51,55
2021-05-04 02:14:21,55
2021-05-04 02:14:51,54
2021-05-04 02:15:21,54
2021-05-04 02:15:51,53
2021-05-04 02:16:21,54
2021-05-04 02:16:51,54
2021-05-04 02:17:21,53
2021-05-04 02:17:51,54
2021-05-04 02:18:21,53
2021-05-04 02:18:51,53
2021-05-04 02:19:21,57
2021-05-04 02:19:52,57
2021-05-04 02:20:22,60
2021-05-04 02:20:52,58
2021-05-04 02:21:22,58
2021-05-04 02:21:52,57
2021-05-04 02:22:22,57
2021-05-04 02:22:52,56
2021-05-04 02:23:22,55
2021-05-04 02:23:52,55
2021-05-04 02:24:22,55
2021-05-04 02:24:52,54
2021-05-04 02:25:22,53
2021-05-04 02:25:52,53
2021-05-04 02:26:22,53
2021-05-04 02:26:52,52
2021-05-04 02:27:22,52
2021-05-04 02:27:52,51
2021-05-04 02:28:22,51
2021-05-04 02:28:52,51
2021-05-04 02:29:22,51
2021-05-04 02:29:52,50
2021-05-04 02:30:22,49
2021-05-04 02:30:52,49
2021-05-04 02:31:22,48
2021-05-04 02:31:52,46
2021-05-04 02:32:22,46
2021-05-04 02:32:52,46
2021-05-04 02:33:22,45
2021-05-04 02:33:52,45
2021-05-04 02:34:22,45
2021-05-04 02:34:52,43
2021-05-04 02:35:22,45
2021-05-04 02:35:52,48
2021-05-04 02:36:22,47
2021-05-04 02:36:52,47
2021-05-04 02:37:22,47
2021-05-04 02:37:53,46
2021-05-04 02:38:23,49
2021-05-04 02:38:53,49
2021-05-04 02:39:23,47
2021-05-04 02:39:53,49
2021-05-04 02:40:23,47
2021-05-04 02:40:53,47
2021-05-04 02:41:23,48
2021-05-04 02:41:53,54
2021-05-04 02:42:23,55
2021-05-04 02:42:53,56
2021-05-04 02:43:23,56
2021-05-04 02:43:53,56
2021-05-04 02:44:23,56
2021-05-04 02:44:53,57
2021-05-04 02:45:23,57
2021-05-04 02:45:53,56
2021-05-04 02:46:23,52
2021-05-04 02:46:53,52
2021-05-04 02:47:23,57
2021-05-04 02:47:53,62
2021-05-04 02:48:23,62
2021-05-04 02:48:53,62
2021-05-04 02:49:23,61
2021-05-04 02:49:53,65
2021-05-04 02:50:23,66
2021-05-04 02:50:53,66
2021-05-04 02:51:23,66
2021-05-04 02:51:53,67
2021-05-04 02:52:23,67
2021-05-04 02:52:53,66
2021-05-04 02:53:23,66
2021-05-04 02:53:53,66
2021-05-04 02:54:23,66
2021-05-04 02:54:53,64
2021-05-04 02:55:23,66
2021-05-04 02:55:53,64
2021-05-04 02:56:24,64
2021-05-04 02:56:54,64
2021-05-04 02:57:24,65
2021-05-04 02:57:54,67
2021-05-04 02:58:24,66
2021-05-04 02:58:54,66
2021-05-04 02:59:24,66
2021-05-04 02:59:54,67
2021-05-04 03:00:24,68
2021-05-04 03:00:54,68
2021-05-04 03:01:24,67
2021-05-04 03:01:54,69
2021-05-04 03:02:24,67
2021-05-04 03:02:54,68
2021-05-04 03:03:24,68
2021-05-04 03:03:54,68
2021-05-04 03:04:24,68
2021-05-04 03:04:54,65
2021-05-04 03:05:24,67
2021-05-04 03:05:54,66
2021-05-04 03:06:24,66
2021-05-04 03:06:54,65
2021-05-04 03:07:24,65
2021-05-04 03:07:54,66
2021-05-04 03:08:24,69
2021-05-04 03:08:54,71
2021-05-04 03:09:24,69
2021-05-04 03:09:54,69
2021-05-04 03:10:24,73
2021-05-04 03:10:54,73
2021-05-04 03:11:24,72
2021-05-04 03:11:54,70
2021-05-04 03:12:24,71
2021-05-04 03:12:54,70
2021-05-04 03:13:24,71
2021-05-04 03:13:55,71
2021-05-04 03:14:25,71
2021-05-04 03:14:55,73
2021-05-04 03:15:25,71
2021-05-04 03:15:55,71
2021-05-04 03:16:25,71
2021-05-04 03:16:55,70
2021-05-04 03:17:25,73
2021-05-04 03:17:55,75
2021-05-04 03:18:25,73
2021-05-04 03:18:55,71
2021-05-04 03:19:25,70
2021-05-04 03:19:55,70
2021-05-04 03:20:25,69
2021-05-04 03:20:55,67
2021-05-04 03:21:25,70
2021-05-04 03:21:55,71
2021-05-04 03:22:25,70
2021-05-04 03:22:55,67
2021-05-04 03:23:25,69
2021-05-04 03:23:55,69
2021-05-04 03:24:25,69
2021-05-04 03:24:55,69
2021-05-04 03:25:25,70
2021-05-04 03:25:55,70
2021-05-04 03:26:25,66
2021-05-04 03:26:55,69
2021-05-04 03:27:25,69
2021-05-04 03:27:55,70
2021-05-04 03:28:25,69
2021-05-04 03:28:55,70
2021-05-04 03:29:25,70
2021-05-04 03:29:55,69
2021-05-04 03:30:25,69
2021-05-04 03:30:55,69
2021-05-04 03:31:25,70
2021-05-04 03:31:56,69
2021-05-04 03:32:26,69
2021-05-04 03:32:56,68
2021-05-04 03:33:26,69
2021-05-04 03:33:56,69
2021-05-04 03:34:26,69
2021-05-04 03:34:56,71
2021-05-04 03:35:26,69
2021-05-04 03:35:56,71
2021-05-04 03:36:26,69
2021-05-04 03:36:56,69
2021-05-04 03:37:26,66
2021-05-04 03:37:56,65
2021-05-04 03:38:26,64
2021-05-04 03:38:56,64
2021-05-04 03:39:26,63
2021-05-04 03:39:56,64
2021-05-04 03:40:26,63
2021-05-04 03:40:56,63
2021-05-04 03:41:26,62
2021-05-04 03:41:56,63
2021-05-04 03:42:26,62
2021-05-04 03:42:56,64
2021-05-04 03:43:26,64
2021-05-04 03:43:56,64
2021-05-04 03:44:26,64
2021-05-04 03:44:56,60
2021-05-04 03:45:26,66
2021-05-04 03:45:56,66
2021-05-04 03:46:26,67
2021-05-04 03:46:56,66
2021-05-04 03:47:26,68
2021-05-04 03:47:56,67
2021-05-04 03:48:26,65
2021-05-04 03:48:56,68
2021-05-04 03:49:26,68
2021-05-04 03:49:57,67
2021-05-04 03:50:27,66
2021-05-04 03:50:57,66
2021-05-04 03:51:27,65
2021-05-04 03:51:57,66
2021-05-04 03:52:27,67
2021-05-04 03:52:57,68
2021-05-04 03:53:27,66
2021-05-04 03:53:57,66
2021-05-04 03:54:27,66
2021-05-04 03:54:57,63
2021-05-04 03:55:27,71
2021-05-04 03:55:57,71
2021-05-04 03:56:27,71
2021-05-04 03:56:57,69
2021-05-04 03:57:27,69
2021-05-04 03:57:57,72
2021-05-04 03:58:27,70
2021-05-04 03:58:57,69
2021-05-04 03:59:27,65
2021-05-04 03:59:57,66
2021-05-04 04:00:27,65
2021-05-04 04:00:57,68
2021-05-04 04:01:27,69
2021-05-04 04:01:57,67
2021-05-04 04:02:27,67
2021-05-04 04:02:57,68
2021-05-04 04:03:27,68
2021-05-04 04:03:57,68
2021-05-04 04:04:27,68
2021-05-04 04:04:57,69
2021-05-04 04:05:27,68
2021-05-04 04:05:57,66
2021-05-04 04:06:27,66
2021-05-04 04:06:57,68
2021-05-04 04:07:27,69
2021-05-04 04:07:57,68
2021-05-04 04:08:28,67
2021-05-04 04:08:58,67
2021-05-04 04:09:28,68
2021-05-04 04:09:58,68
2021-05-04 04:10:28,67
2021-05-04 04:10:58,67
2021-05-04 04:11:28,67
2021-05-04 04:11:58,67
2021-05-04 04:12:28,65
2021-05-04 04:12:58,66
2021-05-04 04:13:28,68
2021-05-04 04:13:58,68
2021-05-04 04:14:28,68
2021-05-04 04:14:58,65
2021-05-04 04:15:28,66
2021-05-04 04:15:58,66
2021-05-04 04:16:28,65
2021-05-04 04:16:58,64
2021-05-04 04:17:28,65
2021-05-04 04:17:58,64
2021-05-04 04:18:28,63
2021-05-04 04:18:58,62
2021-05-04 04:19:28,61
2021-05-04 04:19:58,62
2021-05-04 04:20:28,61
2021-05-04 04:20:58,62
2021-05-04 04:21:28,61
2021-05-04 04:21:58,68
2021-05-04 04:22:28,68
2021-05-04 04:22:58,70
2021-05-04 04:23:28,70
2021-05-04 04:23:58,70
2021-05-04 04:24:28,70
2021-05-04 04:24:58,67
2021-05-04 04:25:28,68
2021-05-04 04:25:58,66
2021-05-04 04:26:28,67
2021-05-04 04:26:59,67
2021-05-04 04:27:29,66
2021-05-04 04:27:59,70
2021-05-04 04:28:29,69
